bgp1990gj,tr2010gj,tr2010ge,wt_pop,wt_fam,wt_hh,wt_hu
G250025007000070000922119999999112014,G2500250092200,25025092200,1.0,1.0,1.0,1.0
G250025007000070000922119999999112015,G2500250092200,25025092200,1.0,1.0,1.0,1.0
G250025007000070000923119999999112011,G2500250092300,25025092300,1.0,1.0,1.0,1.0
G250025007000070000923119999999112012,G2500250092300,25025092300,1.0,1.0,1.0,1.0
G250025007000070000923119999999112013,G2500250092300,25025092300,1.0,1.0,1.0,1.0
G250025007000070000923119999999112014,G2500250092300,25025092300,1.0,1.0,1.0,1.0
G250025007000070000924099999999112011,G2500250092400,25025092400,1.0,1.0,1.0,1.0
G250025007000070000924099999999112012,G2500250092400,25025092400,1.0,1.0,1.0,1.0
G250025007000070000924099999999112013,G2500250092400,25025092400,1.0,1.0,1.0,1.0
G250025007000070000924099999999112014,G2500250092400,25025092400,1.0,1.0,1.0,1.0
G250025007000070001001099999999112011,G2500250100100,25025100100,1.0,1.0,1.0,1.0
G250025007000070001001099999999112012,G2500250100100,25025100100,1.0,1.0,1.0,1.0
G250025007000070001001099999999112013,G2500250100100,25025100100,1.0,1.0,1.0,1.0
G250025007000070001001099999999112014,G2500250100100,25025100100,1.0,1.0,1.0,1.0
G250025007000070001001099999999112015,G2500250100100,25025100100,1.0,1.0,1.0,1.0
G250025007000070001001099999999112016,G2500250100100,25025100100,1.0,1.0,1.0,1.0
G250025007000070001002099999999112011,G2500250100200,25025100200,1.0,1.0,1.0,1.0
G250025007000070001002099999999112012,G2500250100200,25025100200,1.0,1.0,1.0,1.0
G250025007000070001002099999999112013,G2500250100200,25025100200,1.0,1.0,1.0,1.0
G250025007000070001002099999999112014,G2500250100200,25025100200,1.0,1.0,1.0,1.0
G250025007000070001003119999999112011,G2500250100300,25025100300,1.0,1.0,1.0,1.0
G250025007000070001003119999999112012,G2500250100300,25025100300,1.0,1.0,1.0,1.0
G250025007000070001003119999999112013,G2500250100300,25025100300,1.0,1.0,1.0,1.0
G250025007000070001003119999999112014,G2500250100300,25025100300,1.0,1.0,1.0,1.0
G250025007000070001003119999999112015,G2500250100300,25025100300,1.0,1.0,1.0,1.0
G250025007000070001004119999999112011,G2500250100400,25025100400,1.0,1.0,1.0,1.0
G250025007000070001004119999999112012,G2500250100400,25025100400,1.0,1.0,1.0,1.0
G250025007000070001004119999999112013,G2500250100400,25025100400,1.0,1.0,1.0,1.0
G250025007000070001004119999999112014,G2500250100400,25025100400,1.0,1.0,1.0,1.0
G250025007000070001005119999999112011,G2500250100500,25025100500,1.0,1.0,1.0,1.0
G250025007000070001005119999999112012,G2500250100500,25025100500,1.0,1.0,1.0,1.0
G250025007000070001005119999999112013,G2500250100500,25025100500,1.0,1.0,1.0,1.0
G250025007000070001005119999999112014,G2500250100500,25025100500,1.0,1.0,1.0,1.0
G250025007000070001005119999999112015,G2500250100500,25025100500,1.0,1.0,1.0,1.0
G250025007000070001005119999999112016,G2500250100500,25025100500,1.0,1.0,1.0,1.0
G250025007000070001005119999999112017,G2500250100500,25025100500,1.0,1.0,1.0,1.0
G25002500700007000100601119999999112015,G2500250100601,25025100601,1.0,1.0,1.0,1.0
G25002500700007000100601119999999112016,G2500250100601,25025100601,1.0,1.0,1.0,1.0
G25002500700007000100601119999999112017,G2500250100601,25025100601,1.0,1.0,1.0,1.0
G25002500700007000100601119999999112018,G2500250100601,25025100601,1.0,1.0,1.0,1.0
G25002500700007000100602119999999112011,G2500250100603,25025100603,1.0,1.0,1.0,1.0
G25002500700007000100602119999999112012,G2500250100603,25025100603,1.0,1.0,1.0,1.0
G25002500700007000100602119999999112013,G2500250100603,25025100603,1.0,1.0,1.0,1.0
G25002500700007000100602119999999112014,G2500250100603,25025100603,1.0,1.0,1.0,1.0
G250025007000070001007119999999112011,G2500250100700,25025100700,1.0,1.0,1.0,1.0
G250025007000070001007119999999112012,G2500250100700,25025100700,1.0,1.0,1.0,1.0
G250025007000070001007119999999112013,G2500250100700,25025100700,1.0,1.0,1.0,1.0
G250025007000070001007119999999112014,G2500250100700,25025100700,1.0,1.0,1.0,1.0
G250025007000070001007119999999112015,G2500250100700,25025100700,1.0,1.0,1.0,1.0
G250025007000070001007119999999112016,G2500250100700,25025100700,1.0,1.0,1.0,1.0
G250025007000070001008119999999112011,G2500250100800,25025100800,1.0,1.0,1.0,1.0
G250025007000070001008119999999112012,G2500250100800,25025100800,1.0,1.0,1.0,1.0
G250025007000070001008119999999112013,G2500250100800,25025100800,1.0,1.0,1.0,1.0
G250025007000070001008119999999112014,G2500250100800,25025100800,1.0,1.0,1.0,1.0
G250025007000070001008119999999112015,G2500250100800,25025100800,1.0,1.0,1.0,1.0
G250025007000070001008119999999112016,G2500250100800,25025100800,1.0,1.0,1.0,1.0
G250025007000070001009119999999112011,G2500250100900,25025100900,1.0,1.0,1.0,1.0
G250025007000070001009119999999112012,G2500250100900,25025100900,1.0,1.0,1.0,1.0
G250025007000070001009119999999112013,G2500250100900,25025100900,1.0,1.0,1.0,1.0
G250025007000070001009119999999112014,G2500250100900,25025100900,1.0,1.0,1.0,1.0
G250025007000070001009119999999112015,G2500250100900,25025100900,0.9109991458,0.9238609774,0.9233649201,0.9240094327
G250025007000070001009119999999112015,G2500250101002,25025101002,0.0890008542,0.0761390226,0.0766350799,0.0759905673
G25002500700007000101001119999999112014,G2500250101001,25025101001,1.0,1.0,1.0,1.0
G25002500700007000101001119999999112015,G2500250101001,25025101001,1.0,1.0,1.0,1.0
G25002500700007000101001119999999112016,G2500250101001,25025101001,1.0,1.0,1.0,1.0
G25002500700007000101001119999999112017,G2500250101001,25025101001,0.9682960144,0.9687054456,0.9656170899,0.9649245432
G25002500700007000101001119999999112017,G2500250981100,25025981100,0.0317039856,0.0312945544,0.0343829101,0.0350754568
G25002500700007000101001119999999112018,G2500250101001,25025101001,1.0,1.0,1.0,1.0
G25002500700007000101002119999999112011,G2500250101002,25025101002,1.0,1.0,1.0,1.0
G25002500700007000101002119999999112012,G2500250101002,25025101002,1.0,1.0,1.0,1.0
G25002500700007000101002119999999112013,G2500250101002,25025101002,1.0,1.0,1.0,1.0
G25002500700007000101101099999999112011,G2500250101101,25025101101,1.0,1.0,1.0,1.0
G25002500700007000101101099999999112015,G2500250101101,25025101101,1.0,1.0,1.0,1.0
G25002500700007000101101099999999112016,G2500250101101,25025101101,1.0,1.0,1.0,1.0
G25002500700007000101101099999999112017,G2500250101101,25025101101,1.0,1.0,1.0,1.0
G25002500700007000101102099999999112011,G2500250101102,25025101102,1.0,1.0,1.0,1.0
G25002500700007000101102099999999112012,G2500250101102,25025101102,1.0,1.0,1.0,1.0
G25002500700007000101102099999999112013,G2500250101102,25025101102,1.0,1.0,1.0,1.0
G25002500700007000101102119999999112013,G2500250101102,25025101102,1.0,1.0,1.0,1.0
G25002500700007000101102119999999112014,G2500250101102,25025101102,1.0,1.0,1.0,1.0
G25002500700007000101102119999999112015,G2500250101102,25025101102,1.0,1.0,1.0,1.0
G25002500700007000110101099999999112019,G2500250100100,25025100100,0.1274509804,0.0,0.0,0.0
G25002500700007000110101099999999112019,G2500250120201,25025120201,0.0,0.0,0.0,0.0
G25002500700007000110101099999999112019,G2500250980300,25025980300,0.0,0.0,0.0,0.0
G25002500700007000110101099999999112019,G2500250981100,25025981100,0.8725490196,1.0,1.0,1.0
G25002500700007000110102099999999112011,G2500250110103,25025110103,0.9958419958,0.9655172414,0.9886363636,0.9895833333
G25002500700007000110102099999999112011,G2500250120201,25025120201,0.0,0.0,0.0,0.0
G25002500700007000110102099999999112011,G2500250981100,25025981100,0.0041580042,0.0344827586,0.0113636364,0.0104166667
G25002500700007000110102099999999112012,G2500250110103,25025110103,1.0,1.0,1.0,1.0
G25002500700007000110102099999999112012,G2500250120201,25025120201,0.0,0.0,0.0,0.0
G25002500700007000110102099999999112013,G2500250110103,25025110103,1.0,1.0,1.0,1.0
G25002500700007000110102099999999112014,G2500250110103,25025110103,1.0,1.0,1.0,1.0
G25002500700007000110102099999999112015,G2500250110103,25025110103,1.0,1.0,1.0,1.0
G25002500700007000110102099999999112016,G2500250110103,25025110103,1.0,1.0,1.0,1.0
G25002500700007000110102099999999112017,G2500250110103,25025110103,1.0,1.0,1.0,1.0
G25002500700007000110102099999999112018,G2500250110103,25025110103,1.0,1.0,1.0,1.0
G25002500700007000110102099999999112019,G2500250981100,25025981100,1.0,1.0,1.0,1.0
G250025007000070001102099999999112011,G2500250110201,25025110201,1.0,1.0,1.0,1.0
G250025007000070001102099999999112011,G2500250110301,25025110301,0.0,0.0,0.0,0.0
G250025007000070001102099999999112011,G2500250981100,25025981100,0.0,0.0,0.0,0.0
G250025007000070001102119999999112011,G2500250110201,25025110201,0.9480550227,0.9454025021,0.954628997,0.9527290487
G250025007000070001102119999999112011,G2500250110301,25025110301,0.045074117,0.0473757837,0.0393696947,0.0410183332
G250025007000070001102119999999112011,G2500250981100,25025981100,0.0068708603,0.0072217142,0.0060013083,0.0062526181
G250025007000070001103099999999112011,G2500250110301,25025110301,1.0,1.0,1.0,1.0
G250025007000070001103099999999112012,G2500250110301,25025110301,1.0,1.0,1.0,1.0
G250025007000070001103119999999112012,G2500250110301,25025110301,1.0,1.0,1.0,1.0
G25002500700007000110401099999999112011,G2500250110401,25025110401,1.0,1.0,1.0,1.0
G25002500700007000110401099999999112012,G2500250110401,25025110401,1.0,1.0,1.0,1.0
G25002500700007000110401099999999112014,G2500250110401,25025110401,1.0,1.0,1.0,1.0
G25002500700007000110401099999999112018,G2500250110401,25025110401,0.9919865049,0.9930164377,0.9918993295,0.9919848895
G25002500700007000110401099999999112018,G2500250110502,25025110502,0.0080134951,0.0069835623,0.0081006705,0.0080151105
G25002500700007000110402099999999112013,G2500250110403,25025110403,1.0,1.0,1.0,1.0
G25002500700007000110402099999999112017,G2500250110403,25025110403,1.0,1.0,1.0,1.0
G25002500700007000110402119999999112013,G2500250110403,25025110403,1.0,1.0,1.0,1.0
G25002500700007000110402119999999112014,G2500250110403,25025110403,1.0,1.0,1.0,1.0
G25002500700007000110402119999999112015,G2500250110403,25025110403,1.0,1.0,1.0,1.0
G25002500700007000110402119999999112016,G2500250110403,25025110403,1.0,1.0,1.0,1.0
G25002500700007000110402119999999112017,G2500250110403,25025110403,1.0,1.0,1.0,1.0
G25002500700007000110501099999999112013,G2500250110501,25025110501,1.0,1.0,1.0,1.0
G25002500700007000110501099999999112014,G2500250110501,25025110501,1.0,1.0,1.0,1.0
G25002500700007000110501099999999112015,G2500250110501,25025110501,1.0,1.0,1.0,1.0
G25002500700007000110502099999999112011,G2500250110502,25025110502,1.0,1.0,1.0,1.0
G25002500700007000110502099999999112012,G2500250110502,25025110502,1.0,1.0,1.0,1.0
G25002500700007000110502099999999112013,G2500250110502,25025110502,1.0,1.0,1.0,1.0
G25002500700007000110502119999999112012,G2500250110502,25025110502,1.0,1.0,1.0,1.0
G25002500700007000110601099999999112011,G2500250110601,25025110601,1.0,1.0,1.0,1.0
G25002500700007000110601099999999112015,G2500250110601,25025110601,1.0,1.0,1.0,1.0
G25002500700007000110601099999999112016,G2500250110601,25025110601,1.0,1.0,1.0,1.0
G25002500700007000110601099999999112017,G2500250110601,25025110601,1.0,1.0,1.0,1.0
G25002500700007000110602099999999112012,G2500250110607,25025110607,1.0,1.0,1.0,1.0
G25002500700007000110602099999999112013,G2500250110607,25025110607,0.9765208747,0.9749201349,0.9744801076,0.974708618
G25002500700007000110602099999999112013,G2500250981000,25025981000,0.0234791253,0.0250798651,0.0255198924,0.025291382
G25002500700007000110602099999999112014,G2500250110607,25025110607,1.0,1.0,1.0,1.0
G25002500700007000110602099999999112015,G2500250110607,25025110607,1.0,1.0,1.0,1.0
G25002500700007000110602099999999112016,G2500250110607,25025110607,1.0,1.0,1.0,1.0
G250025007000070001201099999999112011,G2500250120103,25025120103,0.6502525253,0.4886363636,0.5663716814,0.5464480874
G250025007000070001201099999999112011,G2500250120105,25025120105,0.3054784191,0.4465460691,0.3772648245,0.3961166132
G250025007000070001201099999999112011,G2500250981800,25025981800,0.0442690557,0.0648175672,0.0563634941,0.0574352993
G250025007000070001201099999999112012,G2500250120103,25025120103,1.0,1.0,1.0,1.0
G250025007000070001201099999999112013,G2500250120104,25025120104,1.0,1.0,1.0,1.0
G250025007000070001201099999999112014,G2500250120104,25025120104,1.0,1.0,1.0,1.0
G250025007000070001201099999999112014,G2500250120201,25025120201,0.0,0.0,0.0,0.0
G250025007000070001201099999999112015,G2500250110103,25025110103,0.5432102577,0.5795399124,0.5243923217,0.522242235
G250025007000070001201099999999112015,G2500250120104,25025120104,0.0016110157,0.0015154771,0.0016827505,0.0016908928
G250025007000070001201099999999112015,G2500250120105,25025120105,0.3865847331,0.363658963,0.403798452,0.4057523155
G250025007000070001201099999999112015,G2500250120201,25025120201,0.0,0.0,0.0,0.0
G250025007000070001201099999999112015,G2500250981000,25025981000,0.0685939935,0.0552856475,0.0701264758,0.0703145567
G250025007000070001201099999999112016,G2500250120105,25025120105,1.0,1.0,1.0,1.0
G250025007000070001201099999999112017,G2500250120105,25025120105,1.0,1.0,1.0,1.0
G250025007000070001201099999999112018,G2500250120103,25025120103,0.4400584795,0.3641618497,0.4597701149,0.4686346863
G250025007000070001201099999999112018,G2500250120105,25025120105,0.5599415205,0.6358381503,0.5402298851,0.5313653137
G250025007000070001202099999999112011,G2500250120201,25025120201,1.0,1.0,1.0,1.0
G250025007000070001202099999999112012,G2500250120201,25025120201,1.0,1.0,1.0,1.0
G250025007000070001202099999999112013,G2500250120201,25025120201,1.0,1.0,1.0,1.0
G250025007000070001202099999999112014,G2500250120201,25025120201,1.0,1.0,1.0,1.0
G250025007000070001203099999999112011,G2500250120301,25025120301,1.0,1.0,1.0,1.0
G250025007000070001203099999999112012,G2500250120301,25025120301,1.0,1.0,1.0,1.0
G250025007000070001203099999999112013,G2500250120301,25025120301,1.0,1.0,1.0,1.0
G250025007000070001203099999999112014,G2500250120301,25025120301,1.0,1.0,1.0,1.0
G250025007000070001204099999999112011,G2500250120400,25025120400,1.0,1.0,1.0,1.0
G250025007000070001204099999999112012,G2500250120400,25025120400,1.0,1.0,1.0,1.0
G250025007000070001204099999999112013,G2500250120400,25025120400,1.0,1.0,1.0,1.0
G250025007000070001204099999999112014,G2500250120400,25025120400,1.0,1.0,1.0,1.0
G250025007000070001204099999999112015,G2500250120400,25025120400,1.0,1.0,1.0,1.0
G250025007000070001205099999999112011,G2500250120500,25025120500,1.0,1.0,1.0,1.0
G250025007000070001205099999999112012,G2500250120500,25025120500,1.0,1.0,1.0,1.0
G250025007000070001205099999999112013,G2500250120500,25025120500,1.0,1.0,1.0,1.0
G250025007000070001206099999999112011,G2500250120600,25025120600,1.0,1.0,1.0,1.0
G250025007000070001206099999999112012,G2500250120600,25025120600,1.0,1.0,1.0,1.0
G250025007000070001206099999999112013,G2500250120600,25025120600,1.0,1.0,1.0,1.0
G250025007000070001207099999999112011,G2500250120700,25025120700,1.0,1.0,1.0,1.0
G250025007000070001207099999999112012,G2500250120700,25025120700,1.0,1.0,1.0,1.0
G250025007000070001207099999999112012,G2500250981800,25025981800,0.0,0.0,0.0,0.0
G250025007000070001301099999999112011,G2500250130100,25025130100,1.0,1.0,1.0,1.0
G250025007000070001301099999999112012,G2500250130100,25025130100,1.0,1.0,1.0,1.0
G250025007000070001301099999999112013,G2500250130100,25025130100,1.0,1.0,1.0,1.0
G250025007000070001301099999999112014,G2500250130100,25025130100,1.0,1.0,1.0,1.0
G250025007000070001301099999999112015,G2500250130100,25025130100,1.0,1.0,1.0,1.0
G250025007000070001301099999999112016,G2500250130100,25025130100,1.0,1.0,1.0,1.0
G250025007000070001301099999999112019,G2500250130100,25025130100,1.0,0.0,1.0,1.0
G250025007000070001302099999999112011,G2500250130200,25025130200,1.0,1.0,1.0,1.0
G250025007000070001302099999999112012,G2500250130200,25025130200,1.0,1.0,1.0,1.0
G250025007000070001302099999999112013,G2500250130200,25025130200,1.0,1.0,1.0,1.0
G250025007000070001302099999999112014,G2500250130200,25025130200,1.0,1.0,1.0,1.0
G250025007000070001302099999999112015,G2500250130200,25025130200,1.0,1.0,1.0,1.0
G250025007000070001303099999999112011,G2500250110501,25025110501,0.0,0.0,0.0,0.0
G250025007000070001303099999999112011,G2500250130300,25025130300,1.0,1.0,1.0,1.0
G250025007000070001303099999999112012,G2500250110501,25025110501,0.0,0.0,0.0,0.0
G250025007000070001303099999999112012,G2500250130300,25025130300,1.0,1.0,1.0,1.0
G250025007000070001303099999999112012,G2500250980700,25025980700,0.0,0.0,0.0,0.0
G250025007000070001303099999999112013,G2500250130300,25025130300,1.0,1.0,1.0,1.0
G250025007000070001303099999999112014,G2500250130300,25025130300,1.0,1.0,1.0,1.0
G250025007000070001303099999999112015,G2500250130300,25025130300,1.0,1.0,1.0,1.0
G25002500700007000130401099999999112011,G2500210402102,25021402102,0.0041682329,0.0034040085,0.0055124671,0.0055065059
G25002500700007000130401099999999112011,G2500250130406,25025130406,0.9818691679,0.9796549451,0.9759121518,0.9743429492
G25002500700007000130401099999999112011,G2500250980700,25025980700,0.0139625992,0.0169410464,0.0185753811,0.0201505449
G25002500700007000130401099999999112012,G2500210402102,25021402102,0.0188921347,0.0208633527,0.0158453165,0.0162071695
G25002500700007000130401099999999112012,G2500250130404,25025130404,0.2928759894,0.3259668508,0.2816091954,0.2864721485
G25002500700007000130401099999999112012,G2500250130406,25025130406,0.6882318758,0.6531697964,0.7025454881,0.697320682
G25002500700007000130401099999999112013,G2500250130404,25025130404,1.0,1.0,1.0,1.0
G25002500700007000130401099999999112015,G2500250130404,25025130404,1.0,1.0,1.0,1.0
G25002500700007000130401119999999112011,G2500210402102,25021402102,0.0021832125,0.002157503,0.0022375454,0.0022375543
G25002500700007000130401119999999112011,G2500250130406,25025130406,0.993491159,0.9930471336,0.9932018605,0.9932454242
G25002500700007000130401119999999112011,G2500250980700,25025980700,0.0043256285,0.0047953634,0.0045605941,0.0045170215
G25002500700007000130402099999999112014,G2500250130402,25025130402,1.0,1.0,1.0,1.0
G25002500700007000130402099999999112015,G2500250130402,25025130402,1.0,1.0,1.0,1.0
G25002500700007000130402099999999112016,G2500250130402,25025130402,1.0,1.0,1.0,1.0
G25002500700007000130402099999999112017,G2500250130402,25025130402,1.0,1.0,1.0,1.0
G25002500700007000140101119999999112011,G2500250140105,25025140105,1.0,1.0,1.0,1.0
G25002500700007000140101119999999112012,G2500250140105,25025140105,0.9973642171,0.9975514461,0.9973306957,0.9974075295
G25002500700007000140101119999999112012,G2500250140300,25025140300,0.0026357829,0.0024485539,0.0026693043,0.0025924705
G25002500700007000140101119999999112013,G2500250140107,25025140107,0.9985533091,0.9984066651,0.9987220757,0.9987005243
G25002500700007000140101119999999112013,G2500250980700,25025980700,0.0014466909,0.0015933349,0.0012779243,0.0012994757
G25002500700007000140101119999999112014,G2500250140107,25025140107,1.0,1.0,1.0,1.0
G25002500700007000140101119999999112018,G2500250110403,25025110403,0.0105294517,0.0115579219,0.0094477453,0.0092092585
G25002500700007000140101119999999112018,G2500250140105,25025140105,0.0447482661,0.0491190784,0.0401512092,0.0391376836
G25002500700007000140101119999999112018,G2500250140106,25025140106,0.8641911609,0.8508993651,0.8765263782,0.8795269697
G25002500700007000140101119999999112018,G2500250140107,25025140107,0.0673133633,0.0738784249,0.060412474,0.0588874989
G25002500700007000140101119999999112018,G2500250980700,25025980700,0.013217758,0.0145452096,0.0134621932,0.0132385893
G25002500700007000140102119999999112014,G2500250140102,25025140102,0.9542129989,0.9547141224,0.9549890236,0.9560189325
G25002500700007000140102119999999112014,G2500250980700,25025980700,0.0457870011,0.0452858776,0.0450109764,0.0439810675
G25002500700007000140102119999999112015,G2500250140102,25025140102,1.0,1.0,1.0,1.0
G25002500700007000140102119999999112016,G2500250140102,25025140102,1.0,1.0,1.0,1.0
G25002500700007000140102119999999112017,G2500250140102,25025140102,1.0,1.0,1.0,1.0
G25002500700007000140102119999999112018,G2500250140102,25025140102,1.0,1.0,1.0,1.0
G250025007000070001402119999999112011,G2500210416200,25021416200,0.0094831396,0.0104343194,0.0070599235,0.0069104629
G250025007000070001402119999999112011,G2500250140202,25025140202,0.9904217624,0.9894953971,0.9927483944,0.9928979955
G250025007000070001402119999999112011,G2500250140300,25025140300,9.50981e-05,7.02834e-05,0.0001916821,0.0001915417
G250025007000070001402119999999112012,G2500210416102,25021416102,0.0014120436,0.0013922044,0.0014323242,0.0014006122
G250025007000070001402119999999112012,G2500250140202,25025140202,0.9985879564,0.9986077956,0.9985676758,0.9985993878
G250025007000070001402119999999112013,G2500250140202,25025140202,1.0,1.0,1.0,1.0
G250025007000070001402119999999112014,G2500210416102,25021416102,0.0016967305,0.0017031676,0.0018576784,0.0018440968
G250025007000070001402119999999112014,G2500250140202,25025140202,0.9983032695,0.9982968324,0.9981423216,0.9981559032
G250025007000070001402119999999112015,G2500250140202,25025140202,1.0,1.0,1.0,1.0
G250025007000070001402119999999112016,G2500250140201,25025140201,1.0,1.0,1.0,1.0
G250025007000070001402119999999112017,G2500250140201,25025140201,1.0,1.0,1.0,1.0
G250025007000070001402119999999112018,G2500250140201,25025140201,1.0,1.0,1.0,1.0
G250025007000070001403119999999112011,G2500250140300,25025140300,1.0,1.0,1.0,1.0
G250025007000070001403119999999112012,G2500250140300,25025140300,1.0,1.0,1.0,1.0
G250025007000070001403119999999112013,G2500250140300,25025140300,1.0,1.0,1.0,1.0
G250025007000070001403119999999112014,G2500250140202,25025140202,0.0,0.0,0.0,0.0
G250025007000070001403119999999112014,G2500250140300,25025140300,1.0,1.0,1.0,1.0
G250025007000070001403119999999112015,G2500250140300,25025140300,1.0,1.0,1.0,1.0
G250025007000070001403119999999112016,G2500250140300,25025140300,1.0,1.0,1.0,1.0
G250025007000070001403119999999112017,G2500250140201,25025140201,0.0,0.0,0.0,0.0
G250025007000070001403119999999112017,G2500250140300,25025140300,1.0,1.0,1.0,1.0
G250025007000070001404119999999112011,G2500250140400,25025140400,1.0,1.0,1.0,1.0
G250025007000070001404119999999112012,G2500250140400,25025140400,1.0,1.0,1.0,1.0
G250025007000070001404119999999112013,G2500250140400,25025140400,1.0,1.0,1.0,1.0
G250025007000070001404119999999112014,G2500250140400,25025140400,1.0,1.0,1.0,1.0
G250025007000070001404119999999112015,G2500250140400,25025140400,1.0,1.0,1.0,1.0
G250025007000070001404119999999112016,G2500250140400,25025140400,1.0,1.0,1.0,1.0
G250025007000070001501089999999112019,G2500250180500,25025180500,0.0,0.0,0.0,0.0
G250025007000070001501089999999112019,G2500250980101,25025980101,1.0,0.0,0.0,0.0
G250025013205132051601079999999112011,G2500250160101,25025160101,1.0,1.0,1.0,1.0
G250025013205132051601079999999112012,G2500250160101,25025160101,1.0,1.0,1.0,1.0
G250025013205132051601079999999112013,G2500250160101,25025160101,1.0,1.0,1.0,1.0
G250025013205132051601079999999112014,G2500250160101,25025160101,1.0,1.0,1.0,1.0
G250025013205132051601079999999112015,G2500250160101,25025160101,1.0,1.0,1.0,1.0
G250025013205132051601079999999112016,G2500250160101,25025160101,1.0,1.0,1.0,1.0
G250025013205132051602079999999112011,G2500250160200,25025160200,1.0,1.0,1.0,1.0
G250025013205132051602079999999112012,G2500250160200,25025160200,1.0,1.0,1.0,1.0
G250025013205132051602079999999112013,G2500250160200,25025160200,1.0,1.0,1.0,1.0
G250025013205132051602079999999112014,G2500250160300,25025160300,1.0,1.0,1.0,1.0
G250025013205132051603079999999112019,G2500250160300,25025160300,1.0,1.0,1.0,1.0
G250025013205132051603079999999112019,G2500250160400,25025160400,0.0,0.0,0.0,0.0
G250025013205132051604079999999112011,G2500250160400,25025160400,1.0,1.0,1.0,1.0
G250025013205132051604079999999112012,G2500250160400,25025160400,1.0,1.0,1.0,1.0
G250025013205132051604079999999112013,G2500250160400,25025160400,1.0,1.0,1.0,1.0
G250025013205132051604079999999112014,G2500250160300,25025160300,0.4745762712,0.4615384615,0.5490196078,0.5520361991
G250025013205132051604079999999112014,G2500250160400,25025160400,0.5254237288,0.5384615385,0.4509803922,0.4479638009
G250025013205132051604079999999112015,G2500250160400,25025160400,1.0,0.0,0.0,0.0
G250025013205132051605079999999112011,G2500250160502,25025160502,1.0,1.0,1.0,1.0
G250025013205132051605079999999112012,G2500250160502,25025160502,1.0,1.0,1.0,1.0
G250025013205132051605079999999112013,G2500250160502,25025160502,1.0,1.0,1.0,1.0
G250025013205132051605079999999112014,G2500250160502,25025160502,1.0,1.0,1.0,1.0
G250025013205132051605079999999112015,G2500250160501,25025160501,1.0,1.0,1.0,1.0
G250025013205132051605079999999112016,G2500250160501,25025160501,1.0,1.0,1.0,1.0
G250025013205132051605079999999112017,G2500250160501,25025160501,1.0,1.0,1.0,1.0
G250025013205132051605079999999112018,G2500250160501,25025160501,1.0,1.0,1.0,1.0
G250025013205132051605079999999112019,G2500250160501,25025160501,1.0,1.0,1.0,1.0
G250025013205132051606079999999112011,G2500250160602,25025160602,0.9685502604,0.9629738211,0.9651456184,0.9662798103
G250025013205132051606079999999112011,G2500250170100,25025170100,0.0314497396,0.0370261789,0.0348543816,0.0337201897
G250025013205132051606079999999112012,G2500250160602,25025160602,0.9920814796,0.9920480807,0.9926133955,0.9924636069
G250025013205132051606079999999112012,G2500250170100,25025170100,0.0079185204,0.0079519193,0.0073866045,0.0075363931
G250025013205132051606079999999112013,G2500250160601,25025160601,0.9992417718,0.999216018,0.9993361561,0.9993059607
G250025013205132051606079999999112013,G2500250170100,25025170100,0.0007582282,0.000783982,0.0006638439,0.0006940393
G250025013205132051606079999999112014,G2500250160601,25025160601,1.0,1.0,1.0,1.0
G250025013205132051606079999999112015,G2500250160602,25025160602,1.0,1.0,1.0,1.0
G250025013205132051606079999999112016,G2500250160602,25025160602,1.0,1.0,1.0,1.0
G250025013205132051606079999999112017,G2500250160602,25025160602,1.0,1.0,1.0,1.0
G250025013205132051606079999999112018,G2500250160602,25025160602,1.0,1.0,1.0,1.0
G250025013205132051607079999999112011,G2500250160601,25025160601,1.0,1.0,1.0,1.0
G250025056585565851701079999999112011,G2500250170100,25025170100,1.0,1.0,1.0,1.0
G250025056585565851701079999999112012,G2500250170100,25025170100,1.0,1.0,1.0,1.0
G250025056585565851701079999999112013,G2500250160601,25025160601,0.0,0.0,0.0,0.0
G250025056585565851701079999999112013,G2500250160602,25025160602,0.0,0.0,0.0,0.0
G250025056585565851701079999999112013,G2500250170100,25025170100,1.0,1.0,1.0,1.0
G250025056585565851701079999999112014,G2500250170100,25025170100,1.0,1.0,1.0,1.0
G250025056585565851701079999999112015,G2500250170100,25025170100,1.0,1.0,1.0,1.0
G250025056585565851701079999999112016,G2500250170100,25025170100,1.0,1.0,1.0,1.0
G250025056585565851701079999999112017,G2500250170100,25025170100,1.0,1.0,1.0,1.0
G250025056585565851702079999999112011,G2500250170200,25025170200,1.0,1.0,1.0,1.0
G250025056585565851702079999999112012,G2500250170200,25025170200,1.0,1.0,1.0,1.0
G250025056585565851702079999999112013,G2500250170200,25025170200,1.0,1.0,1.0,1.0
G250025056585565851702079999999112014,G2500250170200,25025170200,1.0,1.0,1.0,1.0
G250025056585565851703079999999112011,G2500250170300,25025170300,1.0,1.0,1.0,1.0
G250025056585565851703079999999112012,G2500250170300,25025170300,1.0,1.0,1.0,1.0
G250025056585565851703079999999112013,G2500250170300,25025170300,1.0,1.0,1.0,1.0
G250025056585565851703079999999112014,G2500250170300,25025170300,1.0,1.0,1.0,1.0
G250025056585565851703079999999112015,G2500250170300,25025170300,1.0,1.0,1.0,1.0
G250025056585565851703079999999112016,G2500250170300,25025170300,1.0,1.0,1.0,1.0
G250025056585565851703079999999112017,G2500250170300,25025170300,1.0,1.0,1.0,1.0
