Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,SE_B01001_001,SE_B01001_002,SE_B01001_003,SE_B01001_004,SE_B01001_005,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,SE_A14001A_001,SE_A14001A_002,SE_A14001A_003,SE_A14001A_004,SE_A14001A_005,SE_A14001A_006,SE_A14001A_007,SE_A14001A_008,SE_A14001A_009,SE_A14001A_010,SE_A14001A_011,SE_A14001A_012,SE_A14001A_013,SE_A14001A_014,SE_A14001A_015,SE_A14001A_016,SE_A14001B_001,SE_A14001B_002,SE_A14001B_003,SE_A14001B_004,SE_A14001B_005,SE_A14001B_006,SE_A14001B_007,SE_A14001B_008,SE_A14001B_009,SE_A14001B_010,SE_A14001B_011,SE_A14001B_012,SE_A14001B_013,SE_A14001B_014,SE_A14001B_015,SE_A14001B_016,SE_B14001_001,SE_B14001_002,SE_B14001_003,SE_B14001_004,SE_B14001_005,SE_B14001_006,SE_A14006_001,SE_A14024_001,SE_A14024I_001,SE_A14024D_001,SE_A14024H_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,SE_A18009_001,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005,SE_A10066_001,SE_A10066_002,SE_A10066_003,SE_A10066_004,SE_A10066_005,SE_A10066_006,SE_A10066_007,SE_A10066_008
250214006003,15000US250214006003,Block Group 3,"Block Group 3, Census Tract 4006, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005352,,,,,25,021,,,,400600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807,807,4077.575,0.197911727776345,0.1981252,0.1979117,0.0002135145,807,203,137,292,175,807,616,12,0,179,0,0,0,807,783,599,5,0,179,0,0,0,24,248,0,0,0,13,20,20,20,23,30,36,48,52,63,79,98,248,248,248,248,235,228,228,228,225,218,212,200,196,185,169,150,248,18,10,19,5,196,229072,160261.40346133,168023.453217956,159776.949702542,,248,248,0,,747,92,50,142,605,248,21,98,53,31,33,12,0
250214011001,15000US250214011001,Block Group 1,"Block Group 1, Census Tract 4011, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005365,,,,,25,021,,,,401100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371,1371,1455.057,0.942231006475706,0.9804675,0.942231,0.03823647,1371,272,249,470,380,1371,977,68,0,200,0,29,97,1371,1298,938,55,0,200,0,18,87,73,547,45,55,79,92,110,134,159,177,180,198,223,247,277,306,345,547,501,492,468,455,437,413,387,370,367,349,323,300,270,241,202,547,87,87,50,23,300,128262,105968.055705787,107570.313683072,186214.745808545,20424.7431043807,547,366,181,1501,1218,152,40,192,1026,547,212,161,98,68,8,0,0
250214011002,15000US250214011002,Block Group 2,"Block Group 2, Census Tract 4011, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005366,,,,,25,021,,,,401100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985,985,2569.502,0.383342702746113,0.3837593,0.3833427,0.0004166042,985,324,131,378,152,985,689,50,0,174,0,5,67,985,977,685,46,0,174,0,5,67,8,321,0,7,9,9,9,9,15,23,23,30,42,55,67,84,135,321,321,314,312,312,312,312,306,298,298,291,279,266,254,236,186,321,8,13,20,14,266,229363,105032.595997837,136269.613304489,53925.4218496485,,321,292,29,1669,963,62,104,166,797,321,82,97,20,64,32,26,0
250214011003,15000US250214011003,Block Group 3,"Block Group 3, Census Tract 4011, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005367,,,,,25,021,,,,401100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677,1677,6222.365,0.269511673413159,0.2729808,0.2695117,0.003469128,1677,422,270,730,255,1677,1289,59,0,154,0,22,153,1677,1572,1251,14,0,154,0,0,153,105,568,0,8,10,18,30,36,36,36,41,56,75,123,168,203,290,568,568,560,558,550,538,532,532,532,527,512,493,444,400,365,277,568,21,30,28,44,445,199980,120951.595457004,138628.223363981,129616.736073553,50663.7209302326,568,453,115,2406,1677,41,167,208,1469,568,27,272,77,132,52,8,0
250250001001,15000US250250001001,Block Group 1,"Block Group 1, Census Tract 1, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006168,,,,,25,025,,,,000100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096,2096,3951.089,0.530486627737271,0.5304866,0.5304866,0,2096,419,707,702,268,2096,840,103,0,777,0,347,29,2096,1708,810,103,0,777,0,0,18,388,775,26,62,126,221,267,322,382,393,406,442,515,566,632,694,733,775,749,713,649,553,507,452,393,381,369,333,259,208,142,81,41,775,242,157,122,45,208,39942,28542.8501892915,40057.5283937263,25940.3948080043,14726.7468902109,775,239,536,1124,2096,246,889,1135,961,775,244,180,146,161,0,44,0
250250001002,15000US250250001002,Block Group 2,"Block Group 2, Census Tract 1, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006169,,,,,25,025,,,,000100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272,1272,23462.17,0.0542149230035043,0.05421492,0.05421492,0,1272,128,755,302,87,1272,1015,23,0,198,0,36,0,1272,1200,964,23,0,198,0,15,0,72,393,0,8,19,23,31,37,41,57,84,98,128,180,249,285,336,393,393,385,374,370,362,356,352,335,309,295,264,212,143,108,56,393,21,66,49,45,213,108402,42135.608436993,41382.493239589,32565.2190373175,34414.5592212007,393,57,336,2413,1162,232,113,345,817,393,87,106,108,7,78,0,7
250250001003,15000US250250001003,Block Group 3,"Block Group 3, Census Tract 1, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006170,,,,,25,025,,,,000100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,654,15467.84,0.0422812769788895,0.04228128,0.04228128,0,654,76,344,164,70,654,570,22,0,39,0,15,8,654,611,560,12,0,39,0,0,0,43,176,0,0,0,0,0,0,0,0,0,2,22,42,69,91,126,176,176,176,176,176,176,176,176,176,176,174,154,134,106,85,49,176,0,0,25,17,134,142512,53156.1222282315,53098.9372633856,58189.4780962683,54775.6435911303,176,71,105,2257,654,57,90,147,507,176,25,26,53,23,42,7,0
250250001004,15000US250250001004,Block Group 4,"Block Group 4, Census Tract 1, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006171,,,,,25,025,,,,000100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302,1302,19703.78,0.0660786845344457,0.06607869,0.06607869,0,1302,162,755,324,61,1302,824,152,0,144,0,134,48,1302,1094,711,152,0,144,0,39,48,208,438,15,46,54,66,73,73,77,83,89,119,135,227,303,349,396,438,423,392,384,372,365,365,361,355,349,318,303,210,135,89,41,438,67,34,30,96,211,103495,49770.3407247161,44639.8783126014,125788.580313683,40346.6901027583,438,112,326,2301,1302,248,98,346,956,438,82,114,155,42,26,11,8
250250002011,15000US250250002011,Block Group 1,"Block Group 1, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006172,,,,,25,025,,,,000201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221,1221,13122.22,0.0930483075597262,0.0930483,0.0930483,0,1221,167,624,326,104,1221,873,16,0,158,0,157,17,1221,1203,873,16,0,158,0,139,17,18,462,38,41,50,71,92,103,110,115,117,139,171,267,312,360,433,462,424,421,412,391,370,359,352,347,345,322,290,194,150,101,28,462,75,41,53,98,195,89259,38741.1952406706,45788.972417523,9255.33261222282,,462,141,321,2200,1221,239,190,429,792,462,95,176,106,72,0,8,5
250250002012,15000US250250002012,Block Group 2,"Block Group 2, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006173,,,,,25,025,,,,000201,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,665,17659.43,0.037656931229025,0.03765693,0.03765693,0,665,8,494,128,35,665,571,0,0,86,0,0,8,665,635,541,0,0,86,0,0,8,30,232,0,0,0,18,33,37,39,45,49,61,77,103,124,141,172,232,232,232,232,213,198,195,192,187,183,170,155,128,108,91,60,232,27,19,28,29,129,125236,51000.3569497025,52462.3499188751,49814.5781503515,26977.2769064359,232,43,189,2714,665,96,77,173,492,232,8,121,42,43,18,0,0
250250002013,15000US250250002013,Block Group 3,"Block Group 3, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006174,,,,,25,025,,,,000201,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298,1298,19177.22,0.0676844834802323,0.06768449,0.06768449,0,1298,85,711,378,124,1298,1152,53,0,58,0,11,24,1298,1205,1070,53,0,58,0,0,24,93,519,6,7,12,18,41,61,73,93,115,138,213,276,331,382,417,519,512,512,507,501,477,458,446,426,404,380,305,243,187,136,102,519,19,88,114,55,243,89520,51131.9902650081,58239.1103299081,28155.5029745809,8412.663601947,519,226,293,2200,1298,119,152,271,1027,519,188,164,83,39,25,20,0
250250002014,15000US250250002014,Block Group 4,"Block Group 4, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006175,,,,,25,025,,,,000201,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807,807,24474.48,0.0329731257442119,0.03297313,0.03297313,0,807,115,391,235,66,807,513,135,0,65,0,56,38,807,718,461,135,0,65,0,19,38,89,318,16,17,24,27,27,39,54,56,58,65,83,137,168,206,274,318,302,301,294,291,291,278,264,262,260,253,234,180,150,111,43,318,25,33,29,51,181,108908,49948.3693888588,66533.0881557599,53838.0259599784,24339.2157923202,318,65,253,2235,807,29,81,110,697,318,105,81,92,19,21,0,0
250250002021,15000US250250002021,Block Group 1,"Block Group 1, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006176,,,,,25,025,,,,000202,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431,1431,13110.83,0.109146451643791,0.1091465,0.1091465,0,1431,156,807,337,131,1431,1274,71,0,60,0,12,14,1431,1327,1199,58,0,60,0,0,10,104,521,9,26,30,30,40,47,56,72,82,101,146,227,300,362,432,521,512,495,491,491,481,474,465,449,439,420,374,293,220,158,89,521,28,54,69,76,294,113574,52165.6354786371,53120.5164954029,64573.6938885884,48314.8215251487,521,181,340,2280,1431,74,223,297,1134,521,147,172,105,61,27,0,9
250250002022,15000US250250002022,Block Group 2,"Block Group 2, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006177,,,,,25,025,,,,000202,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963,963,18998.04,0.0506894240436635,0.05068943,0.05068943,0,963,22,474,348,119,963,805,38,0,113,0,0,7,963,934,776,38,0,113,0,0,7,29,416,0,6,12,25,52,71,75,75,76,102,140,193,236,280,319,416,416,410,404,391,363,345,341,341,340,313,276,223,180,136,97,416,29,43,63,56,223,104599,63373.8885884262,66011.9497025419,42805.6435911303,,416,169,247,2014,963,56,74,130,833,416,87,226,57,35,11,0,0
250250002023,15000US250250002023,Block Group 3,"Block Group 3, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006178,,,,,25,025,,,,000202,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953,953,20060.95,0.0475052394065146,0.04750524,0.04750524,0,953,306,131,388,128,953,707,0,0,227,0,19,0,953,699,472,0,0,227,0,0,0,254,347,17,28,30,37,41,57,91,113,113,113,138,184,221,252,298,347,329,319,317,310,306,289,256,234,234,234,208,162,125,95,49,347,38,64,42,40,162,105831,39097.2525689562,43633.2071389941,44119.8188209843,26178.8453217956,347,143,204,1899,953,91,13,104,849,347,69,115,68,56,32,0,7
250250002024,15000US250250002024,Block Group 4,"Block Group 4, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006179,,,,,25,025,,,,000202,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,925,37071.39,0.0249518530587787,0.02495185,0.02495185,0,925,455,277,165,28,925,198,118,0,14,0,569,26,925,161,71,51,0,14,0,25,0,764,218,49,78,90,103,125,142,155,170,177,194,208,212,213,213,217,218,169,140,128,115,92,76,63,48,41,23,10,6,5,5,1,218,100,67,34,10,6,26974,8568.03407247161,25626.4169821525,,5662.39048134127,218,0,218,766,925,510,300,810,115,218,0,34,62,38,47,5,32
250250003021,15000US250250003021,Block Group 1,"Block Group 1, Census Tract 3.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006184,,,,,25,025,,,,000302,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819,1819,17501.35,0.103934844485766,0.1039348,0.1039348,0,1819,146,890,649,134,1819,1218,157,0,167,45,189,43,1819,1713,1193,157,0,167,45,118,33,106,668,72,90,94,114,126,140,168,192,204,209,213,258,402,527,606,668,595,577,574,554,542,528,500,476,464,459,455,410,264,140,61,668,116,76,19,47,410,111742,42925.4083288264,50577.4040021633,39256.9388858843,35218.3856138453,668,273,395,2065,1819,259,171,430,1389,668,92,285,203,61,27,0,0
250250003022,15000US250250003022,Block Group 2,"Block Group 2, Census Tract 3.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006185,,,,,25,025,,,,000302,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1650,13326.02,0.123817948191266,0.1416176,0.123818,0.0177997,1650,355,520,446,329,1650,1084,201,0,291,0,73,1,1650,1369,1011,37,0,291,0,29,1,281,621,14,23,25,38,45,56,87,119,130,161,226,315,373,447,532,621,607,598,596,583,576,565,533,502,490,459,394,305,248,173,89,621,41,87,102,85,306,95383,58443.0340724716,72276.400757166,48905.0135208221,15199.3320713899,621,404,217,2547,1650,89,362,451,1199,621,214,157,94,79,68,9,0
250250004011,15000US250250004011,Block Group 1,"Block Group 1, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006186,,,,,25,025,,,,000401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422,1422,68025.4,0.0209039578561754,0.02090396,0.02090396,0,1422,81,1057,284,0,1422,1221,23,0,86,0,14,78,1422,1370,1207,23,0,86,0,0,54,52,662,35,44,50,60,65,65,72,81,85,110,242,347,476,574,643,662,627,618,612,602,597,597,590,581,577,551,418,314,184,88,19,662,60,32,173,82,315,91712,47488.3369388859,50210.5570578691,,44172.6879394267,662,76,586,2011,1422,228,83,311,1111,662,178,341,101,42,0,0,0
250250004012,15000US250250004012,Block Group 2,"Block Group 2, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006187,,,,,25,025,,,,000401,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042,1042,25113.93,0.0414909258266834,0.04149093,0.04149093,0,1042,69,880,55,38,1042,898,0,0,108,0,0,36,1042,982,867,0,0,79,0,0,36,60,442,8,15,17,32,51,79,107,122,135,146,166,211,262,297,324,442,434,427,425,410,391,363,334,319,307,296,276,231,179,144,118,442,38,93,41,40,231,96747,62614.299621417,69787.2363439697,33042.1200648999,,442,38,404,2053,1042,75,183,258,784,442,122,203,68,40,0,9,0
250250004013,15000US250250004013,Block Group 3,"Block Group 3, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006188,,,,,25,025,,,,000401,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,965,21389.84,0.0451148808411468,0.04511488,0.04511488,0,965,103,434,368,60,965,791,0,0,158,0,0,16,965,855,681,0,0,158,0,0,16,110,351,26,46,51,51,51,60,74,86,97,103,103,114,173,246,311,351,325,305,300,300,300,291,277,265,254,248,248,237,177,104,40,351,47,48,8,11,238,125686,48751.8009734992,59745.3407247161,28234.267171444,17049.751216874,351,152,199,2202,965,99,49,148,817,351,97,126,76,8,44,0,0
250250004014,15000US250250004014,Block Group 4,"Block Group 4, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006189,,,,,25,025,,,,000401,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2262,2262,38393.33,0.0589164891883669,0.05891649,0.05891649,0,2262,55,789,416,1002,2262,1342,59,0,764,0,75,22,2262,2100,1255,59,0,764,0,0,22,162,1254,425,592,629,689,733,747,759,774,793,831,919,997,1044,1125,1209,1254,824,660,625,564,520,507,495,480,461,423,334,256,209,128,45,1254,667,116,135,79,257,,32011.7117360736,40233.3991346674,15278.0962682531,31903.815575987,1254,37,1217,309,2262,771,327,1098,1164,1254,747,323,119,34,21,10,0
250250004021,15000US250250004021,Block Group 1,"Block Group 1, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006190,,,,,25,025,,,,000402,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223,1223,19538.22,0.062595270711679,0.06259527,0.06259527,0,1223,212,646,275,90,1223,950,61,0,136,0,0,76,1223,1169,939,28,0,126,0,0,76,54,523,64,109,140,148,158,167,178,196,210,249,322,390,449,480,499,523,458,414,383,375,365,356,345,326,313,273,201,133,73,43,24,523,136,72,113,69,133,60847,31766.7874526771,32786.4061654949,33716.4710654408,,523,194,329,1995,1223,295,194,489,734,523,199,185,79,34,5,9,12
250250004022,15000US250250004022,Block Group 2,"Block Group 2, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006191,,,,,25,025,,,,000402,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989,989,6687.705,0.147883310656266,0.1478833,0.1478833,0,989,37,623,220,109,989,708,12,0,202,0,22,45,989,897,638,12,0,202,0,0,45,92,342,4,11,17,26,39,54,63,64,67,78,116,161,210,240,301,342,338,331,325,316,303,288,279,278,275,264,226,181,132,102,40,342,29,33,57,43,181,102165,42607.1146565711,52878.8290968091,21568.442401298,36428.9805300162,342,121,221,2061,864,148,151,299,565,342,92,154,28,44,19,5,0
250250004023,15000US250250004023,Block Group 3,"Block Group 3, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006192,,,,,25,025,,,,000402,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282,1282,12690.92,0.101017070349361,0.1010171,0.1010171,0,1282,174,575,389,144,1282,1065,19,0,134,0,18,46,1282,1176,981,15,0,134,0,0,46,106,477,28,38,40,40,40,48,56,56,60,99,156,217,251,301,395,477,449,439,437,437,437,429,421,421,417,378,321,259,225,176,81,477,37,29,87,65,260,111774,47684.7079502434,48775.5381287182,53944.843158464,42357.8745267712,477,182,295,2082,1282,145,106,251,1031,477,96,220,64,50,21,0,26
250250005021,15000US250250005021,Block Group 1,"Block Group 1, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006193,,,,,25,025,,,,000502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058,1058,17183.21,0.0615717138457784,0.06157171,0.06157171,0,1058,70,659,252,77,1058,911,0,12,73,0,57,5,1058,932,854,0,0,73,0,0,5,126,509,64,80,83,92,121,140,142,157,186,206,243,315,349,375,405,509,444,429,426,417,387,369,367,351,322,303,265,193,159,134,104,509,89,92,66,68,194,76972,56077.9502433748,61283.93996755,42215.451595457,29217.2011898323,509,200,309,2080,1031,234,72,306,725,509,212,131,89,77,0,0,0
250250005022,15000US250250005022,Block Group 2,"Block Group 2, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006194,,,,,25,025,,,,000502,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742,742,5493.6,0.135066262855272,0.2642286,0.1350663,0.1291624,742,20,394,224,104,742,626,35,0,81,0,0,0,742,686,570,35,0,81,0,0,0,56,396,24,35,45,49,65,90,114,141,163,176,213,256,292,322,349,396,372,361,350,347,330,306,282,255,233,220,182,139,104,74,47,396,45,101,69,42,140,70537,53739.8404542996,64505.7193077339,22455.3488372093,,396,34,362,1572,742,123,90,213,529,396,188,156,26,17,0,9,0
250250005023,15000US250250005023,Block Group 3,"Block Group 3, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006195,,,,,25,025,,,,000502,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1300,38552.08,0.0337206195549941,0.03372062,0.03372062,0,1300,20,876,174,230,1300,1095,27,0,123,0,40,15,1300,1210,1045,27,0,123,0,0,15,90,757,67,183,243,289,315,334,357,370,377,409,486,578,652,697,726,757,689,573,513,467,442,423,400,387,380,347,270,178,104,60,30,757,284,93,116,85,179,50408,39186.806381828,41181.806381828,35396.4142779881,31558.5478637101,757,54,703,1815,1300,362,226,588,712,757,393,294,53,17,0,0,0
250250005024,15000US250250005024,Block Group 4,"Block Group 4, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006196,,,,,25,025,,,,000502,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696,2696,27810.51,0.0969417618923331,0.09694176,0.09694176,0,2696,0,2696,0,0,2696,2127,69,0,328,0,34,138,2696,2354,1886,62,0,305,0,0,101,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5385.09734991887,5463.86154678204,5290.14872904273,5595.49486208761,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
250250005031,15000US250250005031,Block Group 1,"Block Group 1, Census Tract 5.03, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006197,,,,,25,025,,,,000503,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,677,27554.79,0.0245692258033628,0.02456923,0.02456923,0,677,38,451,155,33,677,462,0,14,74,0,0,127,677,646,431,0,14,74,0,0,127,31,412,22,26,45,81,105,114,120,129,139,160,218,308,359,388,404,412,390,386,367,331,307,298,291,283,273,252,193,103,52,24,8,412,89,43,87,88,104,73504,44457.5338020552,54603.0097349919,28004.4483504597,39388.5722011898,412,112,300,2075,677,141,98,239,438,412,207,163,42,0,0,0,0
250250005032,15000US250250005032,Block Group 2,"Block Group 2, Census Tract 5.03, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006198,,,,,25,025,,,,000503,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330,1330,45497.8,0.0292321817707264,0.02923218,0.02923218,0,1330,17,786,359,168,1330,1030,34,0,200,0,44,22,1330,1273,1003,34,0,200,0,14,22,57,865,68,77,86,107,142,172,186,204,234,295,451,559,614,722,811,865,796,788,778,758,723,693,679,660,631,569,413,306,251,142,54,865,108,113,234,104,306,76455,60854.5132504056,68177.4256354786,46369.4537587885,26383.84802596,865,192,673,1887,1260,130,123,253,1007,865,547,278,40,0,0,0,0
250250005041,15000US250250005041,Block Group 1,"Block Group 1, Census Tract 5.04, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006199,,,,,25,025,,,,000504,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372,1372,36512.44,0.0375762358744519,0.03757624,0.03757624,0,1372,146,570,337,319,1372,762,39,64,431,0,0,76,1372,1365,762,32,64,431,0,0,76,7,590,0,27,81,121,133,145,163,186,217,259,298,329,383,448,557,590,590,562,509,469,457,445,427,404,373,330,292,261,206,141,32,590,122,91,75,41,261,76876,40135.2136289886,42214.3726338561,35478.4153596539,,590,169,421,1890,1303,66,274,340,963,590,214,230,76,70,0,0,0
250250005042,15000US250250005042,Block Group 2,"Block Group 2, Census Tract 5.04, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006200,,,,,25,025,,,,000504,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318,1318,33648.48,0.0391696795506388,0.03916968,0.03916968,0,1318,23,615,206,474,1318,1152,0,0,166,0,0,0,1318,1098,932,0,0,166,0,0,0,220,855,139,294,353,367,400,444,473,491,509,517,585,690,763,796,824,855,715,559,502,488,455,410,382,364,346,338,269,164,91,59,31,855,341,147,108,93,165,32918,36331.8739859384,44725.1162790698,18273.2936722553,,855,102,753,1766,1318,473,152,625,693,855,543,233,79,0,0,0,0
250250005043,15000US250250005043,Block Group 3,"Block Group 3, Census Tract 5.04, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006201,,,,,25,025,,,,000504,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478,1478,43471.38,0.0339993853253374,0.03399939,0.03399939,0,1478,60,925,379,114,1478,1222,30,0,187,0,28,11,1478,1400,1202,0,0,187,0,0,11,78,710,9,21,44,84,103,127,163,181,188,194,214,322,434,557,669,710,701,689,666,625,607,583,547,529,522,516,495,387,275,152,40,710,95,80,41,106,388,106468,50673.4315846403,50789.9594375338,63790.3677663602,24086.7387777177,710,148,562,1845,1478,234,133,367,1111,710,180,402,120,0,8,0,0
250250005044,15000US250250005044,Block Group 4,"Block Group 4, Census Tract 5.04, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006202,,,,,25,025,,,,000504,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783,783,43089.42,0.0181715127637657,0.01817151,0.01817151,0,783,0,447,237,99,783,634,61,0,59,0,0,29,783,704,584,61,0,59,0,0,0,79,370,67,163,208,217,234,248,248,253,262,284,302,312,316,337,365,370,302,206,161,153,135,122,122,117,108,85,68,58,54,33,5,370,200,56,38,19,58,16070,22916.0654407788,21072.1200648999,62503.1665765279,11481.230394808,370,21,349,424,783,383,174,557,226,370,220,72,0,62,16,0,0
250250006011,15000US250250006011,Block Group 1,"Block Group 1, Census Tract 6.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0006203,,,,,25,025,,,,000601,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807,807,14432.54,0.0559153169821636,0.05591532,0.05591532,0,807,75,379,222,131,807,640,31,0,80,0,0,56,807,741,608,31,0,80,0,0,22,66,181,9,10,10,10,10,10,10,10,10,25,44,66,92,133,157,181,172,171,171,171,171,171,171,171,171,156,137,115,88,47,24,181,9,1,30,27,115,125654,40823.5911303407,46965.0405624662,39543.9426717144,,181,111,70,2504,725,122,123,245,480,181,30,63,39,3,10,21,15
