Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,SE_B01001_001,SE_B01001_002,SE_B01001_003,SE_B01001_004,SE_B01001_005,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A14001A_001,SE_A14001A_002,SE_A14001A_003,SE_A14001A_004,SE_A14001A_005,SE_A14001A_006,SE_A14001A_007,SE_A14001A_008,SE_A14001A_009,SE_A14001A_010,SE_A14001A_011,SE_A14001A_012,SE_A14001A_013,SE_A14001A_014,SE_A14001A_015,SE_A14001A_016,SE_A14001B_001,SE_A14001B_002,SE_A14001B_003,SE_A14001B_004,SE_A14001B_005,SE_A14001B_006,SE_A14001B_007,SE_A14001B_008,SE_A14001B_009,SE_A14001B_010,SE_A14001B_011,SE_A14001B_012,SE_A14001B_013,SE_A14001B_014,SE_A14001B_015,SE_A14001B_016,SE_A14006_001,SE_A14024_001,SE_A14024I_001,SE_A14024D_001,SE_A14024H_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,SE_A18009_001,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017
250214002001,15000US250214002001,"Block Group 1, Census Tract 4002, Norfolk County, Massachusetts","Block Group 1, Census Tract 4002, Norfolk County, Massachusetts",ma,150,00,ACSSF,0007151,,,,,25,021,,,,400200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462,1462,30442.77,0.0480245468318772,0.04802455,0.04802455,0,1462,265,900,297,0,1462,970,134,0,315,0,0,43,497,137,185,218,249,281,281,281,301,320,329,349,389,401,422,472,497,358,311,278,248,216,216,216,196,177,168,148,108,96,74,25,24257,23065.1555555556,27877.9822222222,16867.9466666667,17777.0755555556,497,47,450,2301,1462,741,88,829,633,1462,1336,862,134,0,297,0,0,43,126,108,0,0,18,0,0,0,497,137,48,33,31,32,0,0,20,19,9,20,40,13,21,49,25
250214002002,15000US250214002002,"Block Group 2, Census Tract 4002, Norfolk County, Massachusetts","Block Group 2, Census Tract 4002, Norfolk County, Massachusetts",ma,150,00,ACSSF,0007152,,,,,25,021,,,,400200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704,2704,31845.47,0.0849100459152707,0.08491004,0.08491004,0,2704,445,850,972,437,2704,2184,0,0,490,0,17,13,1370,55,113,179,218,220,249,306,323,366,439,550,705,850,1006,1098,1370,1315,1256,1190,1152,1149,1120,1063,1047,1003,930,819,663,518,363,272,90576,65268.1244444444,67437.5022222222,49467.7244444444,100325.742222222,1370,609,761,2333,2704,201,324,525,2179,2704,2595,2092,0,0,490,0,0,13,109,92,0,0,0,0,17,0,1370,55,58,66,39,2,29,57,17,43,73,111,155,144,157,91,272
250214002003,15000US250214002003,"Block Group 3, Census Tract 4002, Norfolk County, Massachusetts","Block Group 3, Census Tract 4002, Norfolk County, Massachusetts",ma,150,00,ACSSF,0007153,,,,,25,021,,,,400200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482,1482,20341.84,0.0728547777055338,0.07285478,0.07285478,0,1482,190,835,423,34,1482,1183,4,0,275,0,7,13,675,150,178,178,178,178,178,190,194,194,199,275,355,425,477,520,675,524,497,497,497,497,497,485,481,481,476,399,319,249,198,155,106817,112708.337777778,128621.048888889,64001.9644444444,24920.0622222222,675,272,403,2180,1438,301,51,352,1086,1482,1439,1147,4,0,275,0,0,13,43,36,0,0,0,0,7,0,675,150,28,0,0,0,0,12,4,0,5,76,80,70,52,43,155
250214003001,15000US250214003001,"Block Group 1, Census Tract 4003, Norfolk County, Massachusetts","Block Group 1, Census Tract 4003, Norfolk County, Massachusetts",ma,150,00,ACSSF,0007154,,,,,25,021,,,,400300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891,891,24159.63,0.0368797075507686,0.03687971,0.03687971,0,891,171,387,282,51,891,814,1,0,52,0,18,6,338,27,35,41,47,48,56,57,57,57,58,73,109,142,173,206,338,311,303,296,291,290,282,281,281,281,280,265,229,196,165,131,141538,70039.5733333333,70365.8666666667,92284.2666666667,27567.0577777778,338,158,180,2002,891,80,30,110,781,891,857,798,1,0,52,0,0,6,34,16,0,0,0,0,18,0,338,27,8,6,6,1,8,1,0,0,1,15,36,33,31,34,132
250214003002,15000US250214003002,"Block Group 2, Census Tract 4003, Norfolk County, Massachusetts","Block Group 2, Census Tract 4003, Norfolk County, Massachusetts",ma,150,00,ACSSF,0007155,,,,,25,021,,,,400300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,1633,22966.3,0.0711041904441256,0.07110419,0.07110419,0,1633,190,763,502,178,1633,1320,46,0,248,0,10,9,668,50,70,82,90,95,95,118,134,144,181,217,279,336,399,457,668,617,598,585,578,573,573,550,534,524,487,451,388,331,268,210,125775,82088.7822222222,93172.1155555556,41486.5422222222,50686.5955555556,668,323,345,2100,1586,248,70,318,1268,1633,1591,1288,46,0,248,0,0,9,42,32,0,0,0,0,10,0,668,50,20,12,7,5,0,23,16,10,37,36,63,57,63,58,211
250214003003,15000US250214003003,"Block Group 3, Census Tract 4003, Norfolk County, Massachusetts","Block Group 3, Census Tract 4003, Norfolk County, Massachusetts",ma,150,00,ACSSF,0007156,,,,,25,021,,,,400300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,1557,16378.08,0.0950660775262279,0.09506608,0.09506608,0,1557,399,463,566,129,1557,1128,25,0,326,0,12,66,627,21,25,33,49,63,77,78,78,86,120,131,185,238,336,434,627,606,602,594,578,564,550,549,549,541,507,496,441,388,290,193,141682,68500.32,80404.1155555556,46548.8177777778,40199.1022222222,627,361,266,2366,1557,46,50,96,1461,1557,1494,1102,0,0,326,0,0,66,63,26,25,0,0,0,12,0,627,21,4,8,16,14,14,1,0,8,34,11,55,53,98,98,193
250214004001,15000US250214004001,"Block Group 1, Census Tract 4004, Norfolk County, Massachusetts","Block Group 1, Census Tract 4004, Norfolk County, Massachusetts",ma,150,00,ACSSF,0007157,,,,,25,021,,,,400400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954,1954,21802.3,0.089623581267558,0.08962358,0.08962358,0,1954,151,706,542,555,1954,1637,16,0,301,0,0,0,1179,102,180,261,318,354,394,419,466,540,610,785,839,894,1058,1109,1179,1076,998,917,860,824,784,760,712,638,567,394,340,283,121,70,52789,46176.4177777778,48205.1111111111,35204.2133333333,,1179,353,826,1961,1912,333,181,514,1398,1954,1930,1613,16,0,301,0,0,0,24,24,0,0,0,0,0,0,1179,102,78,81,57,36,40,24,48,74,70,175,54,55,164,51,70
250214004002,15000US250214004002,"Block Group 2, Census Tract 4004, Norfolk County, Massachusetts","Block Group 2, Census Tract 4004, Norfolk County, Massachusetts",ma,150,00,ACSSF,0007158,,,,,25,021,,,,400400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2579,2579,20373.39,0.126586686888125,0.1265867,0.1265867,0,2579,336,909,959,375,2579,2143,113,0,279,0,0,44,1473,207,327,410,444,496,507,543,554,586,666,731,816,926,1039,1182,1473,1264,1145,1063,1028,977,966,930,919,886,806,741,656,546,433,290,73797,86252.5688888889,94781.12,47489.8666666667,,1473,588,885,2044,2579,434,291,725,1854,2579,2532,2096,113,0,279,0,0,44,47,47,0,0,0,0,0,0,1473,207,120,84,34,52,11,36,11,32,80,65,85,110,113,143,291
250214004003,15000US250214004003,"Block Group 3, Census Tract 4004, Norfolk County, Massachusetts","Block Group 3, Census Tract 4004, Norfolk County, Massachusetts",ma,150,00,ACSSF,0007159,,,,,25,021,,,,400400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202,1202,14859.27,0.0808922666823167,0.08089226,0.08089226,0,1202,407,134,484,177,1202,891,0,0,264,0,0,47,336,0,0,0,0,0,0,14,26,31,31,31,49,90,129,173,336,336,336,336,336,336,336,322,310,305,305,305,286,246,207,162,181644,73957.4577777778,67934.0355555556,82457.6355555556,137147.235555556,336,248,88,2366,1148,0,55,55,1093,1202,1111,800,0,0,264,0,0,47,91,91,0,0,0,0,0,0,336,0,0,0,0,0,0,14,12,5,0,0,18,41,39,44,163
250214006001,15000US250214006001,"Block Group 1, Census Tract 4006, Norfolk County, Massachusetts","Block Group 1, Census Tract 4006, Norfolk County, Massachusetts",ma,150,00,ACSSF,0007163,,,,,25,021,,,,400600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407,1407,20834.46,0.067532359223286,0.06753236,0.06753236,0,1407,139,797,392,79,1407,1065,0,0,316,0,26,0,616,34,72,101,105,117,117,117,125,130,133,175,220,297,380,463,616,582,543,515,511,499,499,499,491,486,483,441,395,318,235,152,132278,72328.3555555556,77151.8222222222,65486.8355555556,51093.28,616,286,330,1987,1407,245,0,245,1162,1407,1288,972,0,0,316,0,0,0,119,93,0,0,0,0,26,0,616,34,39,29,4,12,0,0,8,5,3,42,46,77,84,82,153
250214006002,15000US250214006002,"Block Group 2, Census Tract 4006, Norfolk County, Massachusetts","Block Group 2, Census Tract 4006, Norfolk County, Massachusetts",ma,150,00,ACSSF,0007164,,,,,25,021,,,,400600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2773,2773,13328.16,0.208055790219877,0.2080558,0.2080558,0,2773,513,815,932,513,2773,2155,19,0,396,0,117,86,1228,84,119,155,185,189,235,239,249,262,340,470,561,617,653,790,1228,1143,1109,1073,1043,1039,993,989,978,966,886,757,666,611,574,437,127089,89256.5955555556,100031.368888889,66505.9111111111,5982.04444444444,1228,811,417,2366,2773,253,161,414,2359,2773,2708,2154,0,0,396,0,72,86,65,1,19,0,0,0,45,0,1228,84,35,36,30,4,46,4,10,13,78,129,92,55,36,136,438
250214006003,15000US250214006003,"Block Group 3, Census Tract 4006, Norfolk County, Massachusetts","Block Group 3, Census Tract 4006, Norfolk County, Massachusetts",ma,150,00,ACSSF,0007165,,,,,25,021,,,,400600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087,1087,5507.4,0.197370798629183,0.1981639,0.1973708,0.0007930539,1087,305,256,346,180,1087,912,28,0,91,0,27,29,264,0,0,0,0,0,0,0,0,2,5,5,5,9,23,42,264,264,264,264,264,264,264,264,264,262,259,259,259,255,241,222,295557,103890.142222222,119723.644444444,162398.32,7192.64,264,264,0,,938,12,27,39,899,1087,960,812,28,0,91,0,0,29,127,100,0,0,0,0,27,0,264,0,0,0,0,0,0,0,0,2,3,0,0,4,14,19,222
250250001001,15000US250250001001,"Block Group 1, Census Tract 1, Suffolk County, Massachusetts","Block Group 1, Census Tract 1, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007981,,,,,25,025,,,,000100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334,1334,2514.821,0.530455353461097,0.5304554,0.5304554,0,1334,141,368,654,171,1334,1073,117,0,128,0,0,16,526,43,91,133,153,189,189,210,237,255,262,297,353,390,421,506,526,483,434,393,372,337,337,316,288,271,264,229,173,136,105,20,62407,33096.3111111111,39340.8088888889,18778.4177777778,24175.2622222222,526,148,378,1364,1301,222,316,538,763,1334,1087,831,112,0,128,0,0,16,247,242,5,0,0,0,0,0,526,43,48,42,20,36,0,21,28,18,7,35,56,37,31,85,21
250250001002,15000US250250001002,"Block Group 2, Census Tract 1, Suffolk County, Massachusetts","Block Group 2, Census Tract 1, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007982,,,,,25,025,,,,000100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033,1033,19053.79,0.0542149230035043,0.05421492,0.05421492,0,1033,65,459,486,23,1033,865,16,0,110,0,33,9,509,60,75,82,95,118,118,156,222,262,274,342,402,433,477,501,509,448,434,427,413,391,391,353,286,247,234,167,107,76,32,8,47191,32511.1111111111,33972.3377777778,21763.5288888889,31810.0533333333,509,113,396,1867,1033,157,191,348,685,1033,957,813,16,0,110,0,9,9,76,52,0,0,0,0,24,0,509,60,15,7,13,23,0,38,66,41,12,68,60,31,44,24,8
250250001003,15000US250250001003,"Block Group 3, Census Tract 1, Suffolk County, Massachusetts","Block Group 3, Census Tract 1, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007983,,,,,25,025,,,,000100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,540,12771.61,0.0422812769788895,0.04228128,0.04228128,0,540,70,190,168,112,540,408,6,0,115,0,0,11,248,0,14,34,47,57,71,86,91,91,118,139,179,222,222,232,248,248,233,214,200,191,177,161,157,157,130,109,68,26,26,16,66171,35831.9733333333,39454.3022222222,40734.6488888889,,248,50,198,1832,540,30,100,130,410,540,463,331,6,0,115,0,0,11,77,77,0,0,0,0,0,0,248,0,14,20,14,10,14,16,5,0,27,21,40,43,0,10,16
250250001004,15000US250250001004,"Block Group 4, Census Tract 1, Suffolk County, Massachusetts","Block Group 4, Census Tract 1, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007984,,,,,25,025,,,,000100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,700,10593.43,0.0660786845344457,0.06607869,0.06607869,0,700,114,374,129,83,700,604,24,0,0,0,41,31,227,0,0,7,18,18,18,18,41,56,57,83,155,181,221,227,227,227,227,220,209,209,209,209,185,171,170,143,72,45,6,0,74382,29223.3511111111,30633.7422222222,,24594.9511111111,227,60,167,1915,700,115,138,253,447,700,466,451,3,0,0,0,0,12,234,153,21,0,0,0,41,19,227,0,0,7,11,0,0,0,23,15,1,26,72,26,40,6,0
250250002011,15000US250250002011,"Block Group 1, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007985,,,,,25,025,,,,000201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733,733,7872.696,0.0931066089881498,0.09310661,0.09310661,0,733,60,436,221,16,733,565,21,0,129,0,0,18,281,8,10,10,10,10,10,24,35,40,42,81,137,158,169,236,281,272,271,271,271,271,271,257,246,241,239,200,144,123,112,45,113973,51456.2222222222,55642.4711111111,42189.9644444444,56570.5155555556,281,115,166,1906,733,37,0,37,696,733,642,474,21,0,129,0,0,18,91,91,0,0,0,0,0,0,281,8,2,0,0,0,0,14,12,5,2,39,56,21,11,67,45
250250002012,15000US250250002012,"Block Group 2, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007986,,,,,25,025,,,,000201,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,445,11817.21,0.037656931229025,0.03765693,0.03765693,0,445,31,109,226,79,445,382,14,0,31,0,0,18,217,0,0,4,12,20,33,34,39,46,85,100,125,151,173,184,217,217,217,213,205,197,184,183,178,171,132,117,92,66,44,33,79111,58306.0177777778,66276.56,,,217,117,100,1862,445,9,24,33,412,445,418,373,14,0,31,0,0,0,27,9,0,0,0,0,0,18,217,0,0,4,8,8,13,1,5,7,39,15,24,27,22,11,33
250250002013,15000US250250002013,"Block Group 3, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007987,,,,,25,025,,,,000201,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374,1374,20300.07,0.0676844834802323,0.06768449,0.06768449,0,1374,90,813,386,85,1374,988,43,0,122,0,177,44,525,44,67,80,85,106,145,149,161,176,222,244,319,368,426,466,525,481,458,445,440,418,379,376,364,349,302,280,205,156,99,58,77190,38812.3555555556,46515.7155555556,33660.2311111111,21213.7955555556,525,95,430,2059,1374,223,182,405,969,1374,1123,919,43,0,122,0,39,0,251,69,0,0,0,0,138,44,525,44,23,13,5,21,39,4,12,15,46,22,75,49,58,40,59
250250002014,15000US250250002014,"Block Group 4, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007988,,,,,25,025,,,,000201,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,588,17832.71,0.0329731257442119,0.03297313,0.03297313,0,588,19,345,105,119,588,506,43,0,8,0,14,17,335,24,34,44,56,73,80,81,99,122,171,210,265,300,300,313,335,311,301,291,279,262,255,254,235,212,164,125,69,35,35,21,56021,41745.4488888889,48013.5911111111,,25322.0177777778,335,72,263,1462,588,49,69,118,470,588,427,368,43,0,8,0,0,8,161,138,0,0,0,0,14,9,335,24,10,10,12,17,8,1,18,23,49,39,56,35,0,13,22
250250002021,15000US250250002021,"Block Group 1, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007989,,,,,25,025,,,,000202,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272,1272,11654.07,0.109146451643791,0.1091465,0.1091465,0,1272,23,657,404,188,1272,951,41,0,158,0,103,19,550,22,55,86,100,123,123,133,141,152,194,267,343,399,452,511,550,528,494,464,450,427,427,417,409,398,355,283,206,150,97,39,73058,44284.8622222222,50528.1777777778,13814.2666666667,28382.7911111111,550,217,333,1804,1272,186,141,327,945,1272,1213,923,41,0,158,0,72,19,59,28,0,0,0,0,31,0,550,22,33,30,14,23,0,10,8,11,43,72,77,56,53,59,39
250250002022,15000US250250002022,"Block Group 2, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007990,,,,,25,025,,,,000202,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,628,12389.17,0.0506894240436635,0.05068943,0.05068943,0,628,53,265,269,41,628,448,52,0,97,0,31,0,278,16,23,27,30,43,82,86,86,94,108,156,177,203,212,247,278,262,255,251,248,234,195,192,192,184,170,122,100,75,66,31,66336,49075.2266666667,55598.7288888889,18011.1555555556,29816.8266666667,278,112,166,1786,628,44,105,149,479,628,542,381,33,0,97,0,31,0,86,67,19,0,0,0,0,0,278,16,7,4,3,13,39,4,0,8,13,48,21,25,9,35,31
250250002023,15000US250250002023,"Block Group 3, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 3, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007991,,,,,25,025,,,,000202,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744,744,15661.43,0.0475052394065146,0.04750524,0.04750524,0,744,92,336,241,75,744,659,46,0,26,0,0,13,289,37,44,47,52,53,68,77,88,94,129,141,153,179,209,260,289,252,245,242,237,236,221,212,201,195,160,148,136,109,79,29,106798,41585.8488888889,43811.9733333333,,49680.5244444444,289,84,205,2038,744,86,8,94,650,744,705,633,46,0,26,0,0,0,39,26,0,0,0,0,0,13,289,37,7,3,5,1,14,9,12,6,35,12,12,27,30,51,29
250250002024,15000US250250002024,"Block Group 4, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 4, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007992,,,,,25,025,,,,000202,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,1020,40878.73,0.0249518530587787,0.02495185,0.02495185,0,1020,324,357,254,85,1020,174,232,0,352,0,262,0,238,27,57,84,97,120,120,172,191,193,194,212,238,238,238,238,238,211,180,154,140,118,118,66,47,45,44,25,0,0,0,0,29454,8618.4,,12284.4711111111,7347.51111111111,238,33,205,329,1020,351,447,798,222,1020,574,29,193,0,352,0,0,0,446,145,39,0,0,0,262,0,238,27,31,27,13,23,0,52,19,2,1,18,26,0,0,0,0
250250003011,15000US250250003011,"Block Group 1, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007993,,,,,25,025,,,,000301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609,609,7106.632,0.0856946055348519,0.0856946,0.0856946,0,609,111,237,217,44,609,507,0,0,75,0,27,0,258,5,10,29,55,61,73,74,74,77,82,94,125,166,180,218,258,253,248,229,203,197,185,184,184,181,176,164,133,92,78,39,100221,47481.5911111111,52147.8222222222,31934.1866666667,6428.92444444444,258,162,96,2035,609,98,99,197,412,609,580,505,0,0,75,0,0,0,29,2,0,0,0,0,27,0,258,5,5,19,26,6,12,1,0,3,5,12,31,42,14,38,40
250250003012,15000US250250003012,"Block Group 2, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007994,,,,,25,025,,,,000301,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,939,16980.86,0.0552975535021784,0.05529755,0.05529755,0,939,90,347,321,181,939,752,14,0,166,0,7,0,294,0,3,12,23,24,30,31,31,35,41,48,99,159,215,243,294,294,291,281,271,270,264,263,263,258,253,246,194,135,79,51,122252,49019.6622222222,55006.4355555556,33964.0622222222,35830.7911111111,294,132,162,2228,838,0,40,40,798,939,863,683,14,0,166,0,0,0,76,69,0,0,0,0,7,0,294,0,3,9,11,1,7,1,0,4,5,7,51,60,57,27,51
250250003013,15000US250250003013,"Block Group 3, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007995,,,,,25,025,,,,000301,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621,621,20015.71,0.0310256263735585,0.03102563,0.03102563,0,621,53,349,149,70,621,606,0,0,15,0,0,0,262,0,5,25,50,51,57,58,63,66,73,76,121,185,219,251,262,262,257,237,212,211,205,204,199,196,189,186,140,77,43,11,98891,45826.48,43497.5022222222,,,262,78,184,1948,621,79,43,122,499,621,604,589,0,0,15,0,0,0,17,17,0,0,0,0,0,0,262,0,5,20,25,1,7,1,5,3,7,3,45,64,34,32,11
250250003014,15000US250250003014,"Block Group 4, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007996,,,,,25,025,,,,000301,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,502,10255.11,0.0489511920518551,0.04895119,0.04895119,0,502,26,249,165,62,502,438,34,0,30,0,0,0,259,17,20,20,25,43,43,43,56,72,89,93,128,171,216,231,259,242,239,239,234,216,216,216,202,187,170,165,131,87,43,28,106954,57927.7066666667,55255.8844444444,78585.8577777778,,259,97,162,1687,502,54,26,80,422,502,483,419,34,0,30,0,0,0,19,19,0,0,0,0,0,0,259,17,3,0,5,18,0,0,13,16,17,4,35,43,45,15,28
250250003021,15000US250250003021,"Block Group 1, Census Tract 3.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 3.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007997,,,,,25,025,,,,000302,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,1295,12459.78,0.103934458383591,0.1039345,0.1039345,0,1295,130,606,379,180,1295,1194,0,0,28,0,63,10,519,60,71,82,120,196,196,223,231,231,238,245,287,339,425,480,519,459,448,437,398,323,323,296,288,288,281,274,231,179,93,39,85846,37613.5822222222,41266.6488888889,27650.9955555556,1120.74666666667,519,219,300,1788,1222,149,206,355,867,1295,1197,1104,0,0,28,0,55,10,98,90,0,0,0,0,8,0,519,60,11,11,39,76,0,27,8,0,7,7,42,51,87,55,39
250250003022,15000US250250003022,"Block Group 2, Census Tract 3.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 3.02, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007998,,,,,25,025,,,,000302,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694,1694,13680.91,0.123822195315191,0.1416219,0.1238222,0.0177997,1694,205,815,520,154,1694,1213,69,0,412,0,0,0,713,59,81,95,103,110,125,141,165,209,262,303,447,507,583,639,713,654,632,618,610,603,588,572,548,503,450,409,265,205,130,73,82072,44712.8266666667,48419.0933333333,33571.5644444444,,713,441,272,1962,1694,339,183,522,1172,1694,1694,1213,69,0,412,0,0,0,0,0,0,0,0,0,0,0,713,59,22,14,8,7,14,17,24,44,53,40,144,60,76,56,74
250250004011,15000US250250004011,"Block Group 1, Census Tract 4.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0007999,,,,,25,025,,,,000401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666,1666,79697.83,0.0209039578561754,0.02090396,0.02090396,0,1666,57,1259,243,107,1666,1190,147,0,318,0,11,0,850,133,167,184,200,211,279,309,373,414,441,512,659,725,751,826,850,716,683,666,650,639,571,541,476,435,409,337,190,125,99,24,55663,35828.4266666667,43340.2666666667,30749.6,19941.7244444444,850,67,783,1657,1666,409,289,698,968,1666,1524,1048,147,0,318,0,11,0,142,142,0,0,0,0,0,0,850,133,34,17,16,11,68,30,65,41,27,71,147,66,26,75,24
250250004012,15000US250250004012,"Block Group 2, Census Tract 4.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,00,ACSSF,0008000,,,,,25,025,,,,000401,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828,828,19956.17,0.0414909258266834,0.04149093,0.04149093,0,828,84,561,133,50,828,449,99,0,229,0,14,37,421,80,95,95,102,128,128,136,151,163,194,290,337,387,401,421,421,340,326,326,318,293,293,285,270,257,226,131,83,34,20,0,61351,31188.2044444444,38415.1288888889,22034.2577777778,21043.5555555556,421,57,364,1922,828,193,42,235,593,828,729,401,99,0,229,0,0,0,99,48,0,0,0,0,14,37,421,80,15,0,7,26,0,8,14,13,30,96,47,50,13,20,0
