Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,SE_B01001_001,SE_B01001_002,SE_B01001_003,SE_B01001_004,SE_B01001_005,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A14001A_001,SE_A14001A_002,SE_A14001A_003,SE_A14001A_004,SE_A14001A_005,SE_A14001A_006,SE_A14001A_007,SE_A14001A_008,SE_A14001A_009,SE_A14001A_010,SE_A14001A_011,SE_A14001A_012,SE_A14001A_013,SE_A14001A_014,SE_A14001A_015,SE_A14001A_016,SE_A14001B_001,SE_A14001B_002,SE_A14001B_003,SE_A14001B_004,SE_A14001B_005,SE_A14001B_006,SE_A14001B_007,SE_A14001B_008,SE_A14001B_009,SE_A14001B_010,SE_A14001B_011,SE_A14001B_012,SE_A14001B_013,SE_A14001B_014,SE_A14001B_015,SE_A14001B_016,SE_A14006_001,SE_A14024_001,SE_A14024I_001,SE_A14024D_001,SE_A14024H_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,SE_A18009_001,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_B14001_001,SE_B14001_002,SE_B14001_003,SE_B14001_004,SE_B14001_005,SE_B14001_006
250214006003,15000US250214006003,"Block Group 3, Census Tract 4006, Norfolk County, Massachusetts","Block Group 3, Census Tract 4006, Norfolk County, Massachusetts",ma,150,0,ACSSF,5352,,,,,25,21,,,,400600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,950,4814.189,0.197333346718209,0.1981264,0.1973334,0.0007930539,950,259,184,311,196,950,809,28,0,81,0,0,32,291,0,0,0,0,0,0,0,0,3,8,22,38,64,76,105,291,291,291,291,291,291,291,291,291,288,283,269,253,227,215,186,291242,153726.254014599,159653.588321168,208134.709489051,,291,291,0,,832,16,0,16,816,950,950,809,28,0,81,0,0,32,0,0,0,0,0,0,0,0,291,0,3,19,16,253
250214011001,15000US250214011001,"Block Group 1, Census Tract 4011, Norfolk County, Massachusetts","Block Group 1, Census Tract 4011, Norfolk County, Massachusetts",ma,150,0,ACSSF,5365,,,,,25,21,,,,401100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2177,2177,2308.779,0.942922515471114,0.981159,0.9429225,0.03823647,2177,644,302,777,454,2177,1804,28,5,218,0,54,68,691,4,8,10,13,21,21,21,21,53,134,153,206,252,286,345,691,687,683,681,678,670,670,670,670,637,557,537,485,439,404,346,215830,116026.870072993,109830.42919708,75530.4087591241,,691,561,130,2020,2050,61,77,138,1912,2177,2141,1788,28,5,204,0,48,68,36,16,0,0,14,0,6,0,691,13,40,100,52,485
250214011002,15000US250214011002,"Block Group 2, Census Tract 4011, Norfolk County, Massachusetts","Block Group 2, Census Tract 4011, Norfolk County, Massachusetts",ma,150,0,ACSSF,5366,,,,,25,21,,,,401100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906,906,2371.007,0.382116056136167,0.3825327,0.382116,0.0004166042,906,203,136,444,123,906,777,2,0,120,0,7,0,345,0,0,0,7,23,23,23,23,28,37,70,95,114,118,147,345,345,345,345,338,322,322,322,322,317,308,275,250,231,227,198,250832,146307.766423358,163451.369343066,59661.2759124088,111993.766423358,345,326,19,,895,14,12,26,869,906,860,731,2,0,120,0,7,0,46,46,0,0,0,0,0,0,345,7,21,42,25,250
250214011003,15000US250214011003,"Block Group 3, Census Tract 4011, Norfolk County, Massachusetts","Block Group 3, Census Tract 4011, Norfolk County, Massachusetts",ma,150,0,ACSSF,5367,,,,,25,21,,,,401100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511,1511,5712.956,0.264486553605654,0.2679557,0.2644866,0.003469128,1511,433,181,756,141,1511,1377,20,0,104,0,0,10,536,0,0,0,7,24,24,24,24,29,33,40,78,128,184,242,536,536,536,536,529,512,512,512,512,507,503,496,457,407,352,294,231404,109393.567883212,106544.067153285,32119.2087591241,20291.3343065693,536,441,95,1856,1511,41,70,111,1400,1511,1390,1320,20,0,40,0,0,10,121,57,0,0,64,0,0,0,536,7,22,11,39,458
250250001001,15000US250250001001,"Block Group 1, Census Tract 1, Suffolk County, Massachusetts","Block Group 1, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6168,,,,,25,25,,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311,1311,2471.325,0.530484697226396,0.5304847,0.5304847,0,1311,153,348,633,177,1311,914,121,0,242,0,0,34,536,16,83,138,155,175,175,200,221,232,250,289,334,385,426,486,536,520,452,398,381,361,361,336,315,304,286,247,202,151,110,49,63657,39108.9897810219,50736.4905109489,21939.7576642336,23591.6759124088,536,163,373,1301,1295,163,277,440,855,1311,1132,735,121,0,242,0,0,34,179,179,0,0,0,0,0,0,536,155,78,56,45,202
250250001002,15000US250250001002,"Block Group 2, Census Tract 1, Suffolk County, Massachusetts","Block Group 2, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6169,,,,,25,25,,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876,876,16157.91,0.0542149230035043,0.05421492,0.05421492,0,876,47,395,390,44,876,646,11,0,121,0,87,11,428,28,42,52,68,97,106,158,206,227,235,282,349,373,390,415,428,400,386,375,360,331,321,270,221,201,192,145,79,55,38,12,45795,33658.1255474453,39988.5372262774,18701.1591240876,19548.0875912409,428,116,312,1942,876,115,167,282,594,876,744,590,11,0,121,0,11,11,132,56,0,0,0,0,76,0,428,68,160,55,66,81
250250001003,15000US250250001003,"Block Group 3, Census Tract 1, Suffolk County, Massachusetts","Block Group 3, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6170,,,,,25,25,,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,527,12464.15,0.0422812769788895,0.04228128,0.04228128,0,527,52,224,138,113,527,445,9,0,66,0,0,7,239,0,19,42,55,63,78,94,97,97,127,150,183,204,205,224,239,239,220,197,184,176,161,144,142,142,112,89,55,35,34,15,57762,34339.6291970803,39013.4627737226,34072.8525547445,,239,35,204,1771,527,34,108,142,385,527,443,361,9,0,66,0,0,7,84,84,0,0,0,0,0,0,239,55,42,53,34,56
250250001004,15000US250250001004,"Block Group 4, Census Tract 1, Suffolk County, Massachusetts","Block Group 4, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6171,,,,,25,25,,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543,543,8217.476,0.0660786845344457,0.06607869,0.06607869,0,543,66,272,102,103,543,473,0,0,0,0,50,20,231,0,0,8,18,19,26,26,50,66,71,96,153,182,219,231,231,231,231,223,213,212,205,205,180,165,160,134,78,48,12,0,79742,38237.597080292,43447.3138686131,,27961.4540145985,231,52,179,1921,543,35,114,149,394,543,345,333,0,0,0,0,0,12,198,140,0,0,0,0,50,8,231,18,47,30,56,79
250250002011,15000US250250002011,"Block Group 1, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6172,,,,,25,25,,,,201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699,699,7512.227,0.0930483075597262,0.0930483,0.0930483,0,699,70,329,241,59,699,555,43,0,83,0,0,18,275,23,27,27,27,27,27,42,51,65,79,115,149,176,197,249,275,252,248,248,248,248,248,232,224,210,196,159,126,99,78,25,92157,42977.8335766423,45993.9240875912,38068.6773722628,,275,130,145,1912,699,56,11,67,632,699,675,531,43,0,83,0,0,18,24,24,0,0,0,0,0,0,275,27,37,50,34,127
250250002012,15000US250250002012,"Block Group 2, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6173,,,,,25,25,,,,201,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,461,12242.1,0.037656931229025,0.03765693,0.03765693,0,461,35,154,191,81,461,404,13,0,22,0,0,22,206,0,0,0,3,11,20,20,25,32,65,85,112,125,136,188,206,206,206,206,203,195,186,186,181,174,141,121,94,81,69,18,84460,56464.6160583942,63012.8759124088,,,206,128,78,1692,461,8,13,21,440,461,438,396,13,0,22,0,0,7,23,8,0,0,0,0,0,15,206,3,29,52,27,94
250250002013,15000US250250002013,"Block Group 3, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6174,,,,,25,25,,,,201,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273,1273,18807.86,0.0676844834802323,0.06768449,0.06768449,0,1273,78,827,285,83,1273,987,44,0,106,0,96,40,486,42,52,62,77,98,133,133,150,166,207,231,277,331,393,433,486,444,434,424,409,387,353,353,336,320,279,255,208,155,93,52,74946,40476.6569343066,46236.2364963504,38705.9124087591,14183.4306569343,486,84,402,2068,1273,214,185,399,874,1273,1150,962,44,0,106,0,38,0,123,25,0,0,0,0,58,40,486,77,89,66,46,208
250250002014,15000US250250002014,"Block Group 4, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6175,,,,,25,25,,,,201,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687,687,20835.15,0.0329731257442119,0.03297313,0.03297313,0,687,16,459,86,126,687,608,43,0,7,0,14,15,361,53,68,87,111,125,131,131,139,152,200,243,295,321,322,339,361,308,293,274,250,236,230,230,222,209,160,117,66,40,39,21,56792,35192.3824817518,48026.7854014599,,14545.7343065693,361,92,269,1644,687,170,73,243,444,687,423,366,43,0,7,0,0,7,264,242,0,0,0,0,14,8,361,112,41,91,52,66
250250002021,15000US250250002021,"Block Group 1, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6176,,,,,25,25,,,,202,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187,1187,10875.3,0.109146451643791,0.1091465,0.1091465,0,1187,72,542,363,210,1187,1041,3,0,91,0,44,8,528,0,37,72,83,89,95,108,117,149,210,292,360,409,459,502,528,528,490,456,445,439,433,420,411,378,317,236,167,118,69,26,69438,41038.1693430657,43790.9781021898,17630.5576642336,23267.8160583942,528,199,329,1937,1187,154,66,220,967,1187,1143,1041,3,0,91,0,0,8,44,0,0,0,0,0,44,0,528,83,66,143,69,167
250250002022,15000US250250002022,"Block Group 2, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6177,,,,,25,25,,,,202,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759,759,14973.54,0.0506894240436635,0.05068943,0.05068943,0,759,79,417,231,32,759,592,61,0,75,0,31,0,279,36,42,45,51,63,95,95,109,125,134,153,186,210,221,243,279,243,237,234,228,216,184,184,169,154,145,126,92,69,58,36,65753,40553.5445255474,42955.699270073,5723.46569343066,27560.7065693431,279,83,196,1706,759,129,104,233,526,759,626,482,38,0,75,0,31,0,133,110,23,0,0,0,0,0,279,51,72,28,34,93
250250002023,15000US250250002023,"Block Group 3, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 3, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6178,,,,,25,25,,,,202,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760,760,15998.24,0.0475052394065146,0.04750524,0.04750524,0,760,118,384,202,56,760,650,90,0,8,0,0,12,308,47,55,60,66,67,76,76,92,98,122,148,160,190,234,287,308,261,253,248,242,240,232,232,216,210,186,160,148,117,73,21,108384,41683.5591240876,46677.7576642336,,51023.0715328467,308,53,255,1952,760,128,11,139,621,760,720,622,90,0,8,0,0,0,40,28,0,0,0,0,0,12,308,66,32,50,12,148
250250002024,15000US250250002024,"Block Group 4, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 4, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6179,,,,,25,25,,,,202,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755,755,30258.27,0.0249518530587787,0.02495185,0.02495185,0,755,280,206,214,55,755,246,287,0,216,0,6,0,211,55,91,115,126,136,136,155,165,168,182,200,211,211,211,211,211,155,120,96,85,75,75,56,46,43,29,11,0,0,0,0,16970,8133.77518248175,13111.6642335766,12535.0072992701,2818.04671532847,211,15,196,336,755,382,222,604,151,755,524,88,220,0,216,0,0,0,231,158,67,0,0,0,6,0,211,126,42,33,11,0
250250003011,15000US250250003011,"Block Group 1, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6180,,,,,25,25,,,,301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691,691,8061.484,0.0857162272566514,0.08571623,0.08571623,0,691,127,261,249,54,691,542,0,0,103,0,46,0,280,7,13,39,72,83,97,106,108,112,117,131,153,180,198,226,280,273,267,240,207,196,183,173,172,168,163,149,126,100,82,53,96210,40926.3328467153,49213.8832116788,12780.8145985401,,280,173,107,2018,691,135,164,299,392,691,645,542,0,0,103,0,0,0,46,0,0,0,0,0,46,0,280,72,40,19,22,126
250250003012,15000US250250003012,"Block Group 2, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6181,,,,,25,25,,,,301,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722,722,13056.64,0.0552975535021784,0.05529755,0.05529755,0,722,77,159,307,179,722,663,15,0,37,0,7,0,252,0,5,14,23,23,23,32,33,43,51,59,104,160,218,244,252,252,247,237,229,229,229,220,219,208,201,193,147,91,33,8,113389,41984.1197080292,45798.2102189781,9493.28759124088,6523.79562043796,252,130,122,1972,617,0,38,38,579,722,701,649,15,0,37,0,0,0,21,14,0,0,0,0,7,0,252,24,20,16,45,148
250250003013,15000US250250003013,"Block Group 3, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6182,,,,,25,25,,,,301,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,540,17404.97,0.0310256263735585,0.03102563,0.03102563,0,540,52,359,105,24,540,526,0,0,14,0,0,0,222,13,15,38,69,69,69,77,78,78,80,92,123,161,191,214,222,209,207,183,153,153,153,145,144,144,142,130,99,61,31,8,97014,39298.8788321168,36514.6160583942,,,222,61,161,1992,540,137,53,190,350,540,525,511,0,0,14,0,0,0,15,15,0,0,0,0,0,0,222,69,9,15,31,99
250250003014,15000US250250003014,"Block Group 4, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6183,,,,,25,25,,,,301,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,468,9560.544,0.0489511920518551,0.04895119,0.04895119,0,468,39,201,168,60,468,335,33,0,67,0,33,0,277,17,20,23,34,55,74,83,94,104,119,129,168,223,256,269,277,260,257,254,242,221,203,193,183,173,158,148,108,53,21,8,87591,48308.7065693431,48555.6788321168,65142.4291970803,5208.55182481752,277,124,153,1836,468,70,29,99,369,468,423,323,33,0,67,0,0,0,45,12,0,0,0,0,33,0,277,34,69,25,39,109
250250003021,15000US250250003021,"Block Group 1, Census Tract 3.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 3.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6184,,,,,25,25,,,,302,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962,962,9255.833,0.103934458383591,0.1039345,0.1039345,0,962,96,416,325,125,962,850,0,0,61,0,43,8,405,42,57,75,98,118,118,142,146,146,159,174,213,276,331,369,405,363,348,330,307,287,287,263,259,259,246,231,192,128,74,35,93562,41861.798540146,45108.5518248175,34951.2350364963,,405,175,230,1969,894,73,136,209,685,962,915,809,0,0,61,0,37,8,47,41,0,0,0,0,6,0,405,99,48,28,39,193
250250003022,15000US250250003022,"Block Group 2, Census Tract 3.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 3.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6185,,,,,25,25,,,,302,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777,1777,14351.22,0.123822195315191,0.1416219,0.1238222,0.0177997,1777,213,881,524,159,1777,1142,99,0,489,0,26,21,728,54,70,80,88,95,103,122,150,205,275,339,482,554,625,680,728,674,657,648,640,633,625,606,577,522,453,387,245,173,103,47,79907,40172.601459854,46254.8759124088,28315.602919708,,728,414,314,2215,1751,332,158,490,1261,1777,1777,1142,99,0,489,0,26,21,0,0,0,0,0,0,0,0,728,89,117,133,143,246
250250004011,15000US250250004011,"Block Group 1, Census Tract 4.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6186,,,,,25,25,,,,401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577,1577,75440.26,0.0209039578561754,0.02090396,0.02090396,0,1577,49,1153,295,80,1577,1216,0,0,361,0,0,0,776,88,109,121,137,157,232,247,327,362,381,459,603,682,720,749,776,687,667,654,639,618,544,529,448,414,395,316,172,94,56,26,60021,37433.7722627737,43115.299270073,28940.0233576642,20646.6481751825,776,51,725,1650,1577,327,254,581,996,1577,1406,1045,0,0,361,0,0,0,171,171,0,0,0,0,0,0,776,136,225,97,144,174
250250004012,15000US250250004012,"Block Group 2, Census Tract 4.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6187,,,,,25,25,,,,401,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710,710,17112.18,0.0414909258266834,0.04149093,0.04149093,0,710,71,462,145,32,710,394,82,0,200,0,12,22,374,73,86,86,96,119,119,129,145,151,164,243,281,321,339,354,374,300,288,288,278,255,255,245,228,223,209,131,92,52,35,19,64830,36607.8131386861,40287.9328467153,39590.1197080292,21985.1912408759,374,66,308,1796,710,142,38,180,530,710,608,326,82,0,200,0,0,0,102,68,0,0,0,0,12,22,374,96,55,92,39,93
250250004013,15000US250250004013,"Block Group 3, Census Tract 4.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6188,,,,,25,25,,,,401,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199,1199,26576.37,0.0451152669433217,0.04511527,0.04511527,0,1199,242,502,338,117,1199,1043,13,0,92,0,0,51,423,10,33,63,84,84,84,116,127,143,180,226,295,321,343,400,423,413,390,359,339,339,339,307,295,279,243,196,128,102,80,23,70772,31903.6905109489,36140.6627737226,28601.0189781022,13331.8423357664,423,115,308,1660,1199,132,266,398,801,1199,1095,939,13,0,92,0,0,51,104,104,0,0,0,0,0,0,423,84,60,83,69,128
250250004014,15000US250250004014,"Block Group 4, Census Tract 4.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6189,,,,,25,25,,,,401,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714,1714,29092.03,0.0589164891883669,0.05891649,0.05891649,0,1714,227,450,255,782,1714,1341,13,0,351,0,0,9,1004,196,391,564,650,689,697,697,697,720,760,780,830,877,909,964,1004,805,611,438,353,315,307,307,307,284,244,224,174,127,95,39,17264,29507.3605839416,33115.2525547445,14083.2437956204,39994.3620437956,1004,129,875,379,1714,529,499,1028,686,1714,1560,1187,13,0,351,0,0,9,154,154,0,0,0,0,0,0,1004,650,69,60,50,175
250250004021,15000US250250004021,"Block Group 1, Census Tract 4.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6190,,,,,25,25,,,,402,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209,1209,19317.06,0.0625871625660042,0.06258716,0.06258716,0,1209,119,728,211,151,1209,1026,9,0,174,0,0,0,508,63,79,89,115,165,213,213,235,278,319,333,360,383,406,452,508,444,429,419,392,342,295,295,272,230,189,175,148,125,102,55,47101,35091.0306569343,35704.9664233577,42563.1065693431,4662.18394160584,508,154,354,1948,1209,362,204,566,643,1209,1157,974,9,0,174,0,0,0,52,52,0,0,0,0,0,0,508,115,162,55,28,148
250250004022,15000US250250004022,"Block Group 2, Census Tract 4.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6191,,,,,25,25,,,,402,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174,1174,7938.215,0.14789219100629,0.1478922,0.1478922,0,1174,276,562,220,116,1174,755,0,0,372,0,0,47,346,34,50,57,57,58,64,64,117,137,149,197,250,282,303,321,346,312,296,289,289,288,282,282,229,209,197,148,96,64,43,24,66102,26301.3810218978,30602.4262773723,15438.096350365,39711.2759124088,346,144,202,2042,1042,175,283,458,584,1174,1109,737,0,0,372,0,0,0,65,18,0,0,0,0,0,47,346,57,80,60,52,96
250250004023,15000US250250004023,"Block Group 3, Census Tract 4.02, Suffolk County, Massachusetts","Block Group 3, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6192,,,,,25,25,,,,402,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179,1179,11671.29,0.101017070349361,0.1010171,0.1010171,0,1179,150,497,413,119,1179,1024,39,0,91,0,0,25,522,18,30,42,58,81,104,138,149,151,183,254,297,350,403,494,522,504,492,480,464,441,418,383,373,371,339,268,224,171,118,28,81132,44888.3737226277,46547.2817518248,60927.5912408759,,522,228,294,1766,1149,131,92,223,926,1179,1143,988,39,0,91,0,0,25,36,36,0,0,0,0,0,0,522,58,93,104,43,225
250250005021,15000US250250005021,"Block Group 1, Census Tract 5.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6193,,,,,25,25,,,,502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,618,9243.28,0.0668593831322771,0.06685938,0.06685938,0,618,6,423,122,67,618,488,0,0,130,0,0,0,365,20,29,54,83,83,83,125,132,132,139,186,228,271,306,312,365,344,336,311,282,282,282,239,233,233,226,179,137,93,59,52,71770,62904.5343065693,62906.8642335766,62894.0496350365,,365,136,229,2021,593,76,69,145,448,618,610,488,0,0,122,0,0,0,8,0,0,0,8,0,0,0,365,82,49,54,42,137
250250005022,15000US250250005022,"Block Group 2, Census Tract 5.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6194,,,,,25,25,,,,502,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699,699,5141.112,0.135962792105601,0.2651252,0.1359628,0.1291624,699,21,381,203,94,699,633,22,0,36,0,8,0,477,60,96,140,186,219,232,232,241,257,346,353,378,415,426,448,477,417,381,336,290,258,245,245,236,219,131,124,98,61,51,29,42351,39381.5912408759,41316.595620438,77579.5795620438,24386.1810218978,477,35,442,1486,699,260,58,318,381,699,542,506,0,0,36,0,0,0,157,127,22,0,0,0,8,0,477,187,72,96,25,99
250250005023,15000US250250005023,"Block Group 3, Census Tract 5.02, Suffolk County, Massachusetts","Block Group 3, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6195,,,,,25,25,,,,502,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204,1204,35705.16,0.0337206195549941,0.03372062,0.03372062,0,1204,69,646,304,185,1204,915,1,0,265,0,16,7,787,190,253,296,333,355,375,390,393,421,474,519,607,692,731,765,787,594,534,491,454,432,412,396,394,366,312,267,178,95,56,22,46780,37551.4335766423,40749.2583941606,28289.9737226277,30251.7722627737,787,109,678,1773,1204,366,154,520,684,1204,1185,908,0,0,265,0,5,7,19,7,1,0,0,0,11,0,787,332,88,99,88,181
250250005024,15000US250250005024,"Block Group 4, Census Tract 5.02, Suffolk County, Massachusetts","Block Group 4, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6196,,,,,25,25,,,,502,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2607,2607,26893.4,0.0969382869727582,0.09693829,0.09693829,0,2607,0,2607,0,0,2607,2026,93,0,374,0,36,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4727.42189781022,4340.65401459854,6408.46423357664,4545.68759124088,0,0,0,,0,0,0,0,0,2607,2351,1822,93,0,358,0,0,78,256,204,0,0,16,0,36,0,0,0,0,0,0,0
250250005031,15000US250250005031,"Block Group 1, Census Tract 5.03, Suffolk County, Massachusetts","Block Group 1, Census Tract 5.03, Suffolk County, Massachusetts",ma,150,0,ACSSF,6197,,,,,25,25,,,,503,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612,612,24909.21,0.0245692258033628,0.02456923,0.02456923,0,612,0,528,59,25,612,498,0,0,85,0,0,29,320,39,46,48,51,54,74,89,100,116,126,137,188,230,252,289,320,280,274,272,269,265,246,230,220,203,194,183,131,90,67,30,83004,48650.0408759124,57464.1547445255,4691.30802919708,57250.9664233577,320,109,211,2124,612,141,29,170,442,612,580,477,0,0,85,0,0,18,32,21,0,0,0,0,0,11,320,51,64,21,52,132
