Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,SE_B01001_001,SE_B01001_002,SE_B01001_003,SE_B01001_004,SE_B01001_005,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A14001A_001,SE_A14001A_002,SE_A14001A_003,SE_A14001A_004,SE_A14001A_005,SE_A14001A_006,SE_A14001A_007,SE_A14001A_008,SE_A14001A_009,SE_A14001A_010,SE_A14001A_011,SE_A14001A_012,SE_A14001A_013,SE_A14001A_014,SE_A14001A_015,SE_A14001A_016,SE_A14001B_001,SE_A14001B_002,SE_A14001B_003,SE_A14001B_004,SE_A14001B_005,SE_A14001B_006,SE_A14001B_007,SE_A14001B_008,SE_A14001B_009,SE_A14001B_010,SE_A14001B_011,SE_A14001B_012,SE_A14001B_013,SE_A14001B_014,SE_A14001B_015,SE_A14001B_016,SE_A14006_001,SE_A14024_001,SE_A14024I_001,SE_A14024D_001,SE_A14024H_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,SE_A18009_001,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_B14001_001,SE_B14001_002,SE_B14001_003,SE_B14001_004,SE_B14001_005,SE_B14001_006
250214004002,15000US250214004002,"Block Group 2, Census Tract 4004, Norfolk County, Massachusetts","Block Group 2, Census Tract 4004, Norfolk County, Massachusetts",ma,150,0,ACSSF,5344,,,,,25,21,,,,400400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625,2625,20677.3,0.126950781239141,0.1269508,0.1269508,0,2625,381,1013,819,412,2625,2253,107,0,201,0,13,51,1243,97,146,166,185,222,252,283,344,385,398,433,556,675,764,916,1243,1145,1096,1077,1058,1021,990,959,898,857,845,809,685,567,477,326,109375,84992.4193548387,86991.935483871,106820,,1243,499,744,2102,2625,206,84,290,2335,2625,2598,2226,107,0,201,0,13,51,27,27,0,0,0,0,0,0,1243,186,200,48,123,686
250214004003,15000US250214004003,"Block Group 3, Census Tract 4004, Norfolk County, Massachusetts","Block Group 3, Census Tract 4004, Norfolk County, Massachusetts",ma,150,0,ACSSF,5345,,,,,25,21,,,,400400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068,1068,13144.65,0.0812497972963581,0.0812498,0.0812498,0,1068,115,480,338,135,1068,883,0,0,164,0,21,0,408,0,0,0,0,0,6,33,33,33,44,77,119,169,233,312,408,408,408,408,408,408,401,375,375,375,363,331,288,238,174,96,147304,76836.2903225807,75971.4516129032,108075.483870968,31670.4838709677,408,222,186,2933,1068,25,65,90,978,1068,970,806,0,0,164,0,0,0,98,77,0,0,0,0,21,0,408,0,33,44,42,290
250214006001,15000US250214006001,"Block Group 1, Census Tract 4006, Norfolk County, Massachusetts","Block Group 1, Census Tract 4006, Norfolk County, Massachusetts",ma,150,0,ACSSF,5349,,,,,25,21,,,,400600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261,1261,18695.08,0.0674508916643629,0.06745089,0.06745089,0,1261,312,299,564,86,1261,1105,0,0,96,0,0,60,523,16,36,45,53,64,71,99,99,99,113,157,226,297,352,394,523,507,487,478,470,459,452,424,424,424,410,366,297,225,171,128,113060,66773.2258064516,70829.8387096774,56473.064516129,,523,287,236,2120,1261,53,33,86,1175,1261,1213,1057,0,0,96,0,0,60,48,48,0,0,0,0,0,0,523,53,46,58,69,298
250214006002,15000US250214006002,"Block Group 2, Census Tract 4006, Norfolk County, Massachusetts","Block Group 2, Census Tract 4006, Norfolk County, Massachusetts",ma,150,0,ACSSF,5350,,,,,25,21,,,,400600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310,3310,15910.61,0.208037257315478,0.2080373,0.2080373,0,3310,528,1195,1238,349,3310,2507,178,12,493,0,20,100,1441,119,145,181,206,211,231,282,393,434,470,554,669,763,882,1091,1441,1321,1295,1260,1235,1230,1209,1158,1046,1006,970,886,771,676,558,348,114427,67273.3870967742,74117.5806451613,58515.4838709678,47796.4516129032,1441,845,596,2679,3310,394,168,562,2748,3310,3064,2289,170,12,493,0,0,100,246,218,8,0,0,0,20,0,1441,206,228,119,116,771
250214006003,15000US250214006003,"Block Group 3, Census Tract 4006, Norfolk County, Massachusetts","Block Group 3, Census Tract 4006, Norfolk County, Massachusetts",ma,150,0,ACSSF,5351,,,,,25,21,,,,400600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752,752,3799.674,0.197911727776345,0.1981252,0.1979117,0.0002135145,752,220,106,258,168,752,618,12,0,118,0,0,4,224,0,0,0,8,18,18,18,18,28,36,52,64,79,94,110,224,224,224,224,216,206,206,206,206,196,188,172,160,145,130,113,193818,106944.193548387,129982.096774194,11080.3225806452,,224,224,0,,692,83,64,147,545,752,735,608,5,0,118,0,0,4,17,10,7,0,0,0,0,0,224,8,20,24,12,160
250214011001,15000US250214011001,"Block Group 1, Census Tract 4011, Norfolk County, Massachusetts","Block Group 1, Census Tract 4011, Norfolk County, Massachusetts",ma,150,0,ACSSF,5364,,,,,25,21,,,,401100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621,1621,1720.385,0.942231006475706,0.9804675,0.942231,0.03823647,1621,404,234,621,362,1621,1389,36,7,142,0,7,40,585,26,34,50,69,86,110,132,154,155,183,207,226,243,281,328,585,559,551,534,516,498,475,453,430,430,402,377,359,341,304,257,154890,95194.3548387097,93740.1612903226,69548.3870967742,,585,435,150,1477,1473,123,35,158,1315,1621,1607,1382,36,7,142,0,0,40,14,7,0,0,0,0,7,0,585,69,86,52,19,359
250214011002,15000US250214011002,"Block Group 2, Census Tract 4011, Norfolk County, Massachusetts","Block Group 2, Census Tract 4011, Norfolk County, Massachusetts",ma,150,0,ACSSF,5365,,,,,25,21,,,,401100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012,1012,2639.93,0.383343474950463,0.3837601,0.3833435,0.0004166042,1012,330,121,414,147,1012,758,30,0,171,0,5,48,340,0,6,9,21,38,38,39,49,49,70,95,106,113,121,150,340,340,334,331,319,302,302,301,291,291,269,245,234,227,219,190,227218,106341.290322581,127457.580645161,69897.2580645161,72141.7741935484,340,309,31,1797,990,44,104,148,842,1012,982,732,26,0,171,0,5,48,30,26,4,0,0,0,0,0,340,21,28,46,11,234
250214011003,15000US250214011003,"Block Group 3, Census Tract 4011, Norfolk County, Massachusetts","Block Group 3, Census Tract 4011, Norfolk County, Massachusetts",ma,150,0,ACSSF,5366,,,,,25,21,,,,401100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699,1699,6304.003,0.269511287310984,0.2729804,0.2695113,0.003469128,1699,408,327,722,242,1699,1321,16,0,187,0,31,144,581,0,0,10,23,29,29,29,29,29,50,66,129,180,207,279,581,581,581,571,558,552,552,552,552,552,531,514,451,400,373,301,200905,119324.032258065,141007.096774194,77089.1935483871,11603.064516129,581,479,102,1853,1699,0,173,173,1526,1699,1603,1297,16,0,146,0,0,144,96,24,0,0,41,0,31,0,581,23,6,37,63,451
250250001001,15000US250250001001,"Block Group 1, Census Tract 1, Suffolk County, Massachusetts","Block Group 1, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6167,,,,,25,25,,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812,1812,3415.744,0.530484697226396,0.5304847,0.5304847,0,1812,422,596,563,231,1812,747,109,0,604,0,334,18,680,16,88,130,176,236,257,328,328,328,353,421,511,564,610,616,680,664,591,550,503,444,422,352,352,352,327,258,169,115,70,64,53065,30329.1935483871,48785.4838709678,22156.1290322581,13556.2903225806,680,242,438,,1812,227,849,1076,736,1812,1433,703,109,0,604,0,0,17,379,44,0,0,0,0,334,1,680,176,152,93,90,169
250250001002,15000US250250001002,"Block Group 2, Census Tract 1, Suffolk County, Massachusetts","Block Group 2, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6168,,,,,25,25,,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012,1012,18666.45,0.0542149230035043,0.05421492,0.05421492,0,1012,80,616,271,45,1012,711,17,0,163,0,121,0,336,19,33,44,48,52,62,64,86,100,102,116,151,189,226,264,336,316,303,292,288,284,274,272,250,236,234,219,185,146,110,71,113531,47838.2258064516,50449.6774193548,33417.0967741936,17043.8709677419,336,79,257,2074,1012,188,105,293,719,1012,887,675,17,0,163,0,32,0,125,36,0,0,0,0,89,0,336,48,52,16,35,185
250250001003,15000US250250001003,"Block Group 3, Census Tract 1, Suffolk County, Massachusetts","Block Group 3, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6169,,,,,25,25,,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491,491,11612.71,0.0422812769788895,0.04228128,0.04228128,0,491,95,307,76,13,491,460,6,0,25,0,0,0,141,0,0,0,0,0,0,0,0,0,27,33,57,74,89,123,141,141,141,141,141,141,141,141,141,141,114,108,84,67,51,18,115883,39376.1290322581,44713.064516129,42293.5483870968,,141,39,102,2387,491,33,40,73,418,491,391,360,6,0,25,0,0,0,100,100,0,0,0,0,0,0,141,0,0,33,24,84
250250001004,15000US250250001004,"Block Group 4, Census Tract 1, Suffolk County, Massachusetts","Block Group 4, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6170,,,,,25,25,,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870,870,13166.12,0.0660786845344457,0.06607869,0.06607869,0,870,112,500,153,105,870,536,120,0,77,0,104,33,341,14,43,57,57,60,69,80,80,100,108,134,198,246,280,322,341,327,298,284,284,281,272,261,261,240,233,207,142,95,61,19,94204,40575.1612903226,53439.3548387097,19940.9677419355,26390,341,46,295,2163,870,246,50,296,574,870,773,511,120,0,77,0,32,33,97,25,0,0,0,0,72,0,341,57,43,34,64,143
250250002011,15000US250250002011,"Block Group 1, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6171,,,,,25,25,,,,201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078,1078,11585.38,0.0930483075597262,0.0930483,0.0930483,0,1078,120,537,294,127,1078,893,64,0,102,0,19,0,425,48,54,56,65,75,75,76,85,93,116,145,222,281,313,381,425,377,371,369,360,350,350,349,340,332,309,279,202,144,112,43,92007,45057.4193548387,49342.0967741936,16356.2903225806,,425,186,239,2058,1078,188,48,236,842,1078,1064,879,64,0,102,0,19,0,14,14,0,0,0,0,0,0,425,65,28,52,77,203
250250002012,15000US250250002012,"Block Group 2, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6172,,,,,25,25,,,,201,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,480,12746.66,0.037656931229025,0.03765693,0.03765693,0,480,0,312,133,35,480,432,0,0,41,0,0,7,163,0,0,0,4,10,10,10,10,10,19,46,64,73,87,114,163,163,163,163,159,153,153,153,153,153,144,117,99,90,76,49,148327,59032.5806451613,60343.3870967742,53405.4838709678,,163,62,101,2335,480,45,17,62,418,480,480,432,0,0,41,0,0,7,0,0,0,0,0,0,0,0,163,4,6,36,18,99
250250002013,15000US250250002013,"Block Group 3, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6173,,,,,25,25,,,,201,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372,1372,20270.53,0.0676844834802323,0.06768449,0.06768449,0,1372,97,799,350,126,1372,1192,44,0,86,0,0,50,506,15,17,17,17,28,55,63,93,119,153,206,286,334,380,422,506,491,489,489,489,477,451,443,413,387,353,299,219,171,126,84,80987,47577.4193548387,56031.6129032258,14991.2903225806,10465,506,232,274,2471,1372,190,210,400,972,1372,1241,1083,44,0,86,0,0,28,131,109,0,0,0,0,0,22,506,17,102,88,80,220
250250002014,15000US250250002014,"Block Group 4, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6174,,,,,25,25,,,,201,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623,623,18894.17,0.0329731257442119,0.03297313,0.03297313,0,623,35,393,138,57,623,430,62,0,57,0,36,38,287,27,31,35,45,54,59,82,86,107,114,129,164,189,204,232,287,259,256,252,242,233,227,205,201,179,173,158,123,98,83,54,88030,53520.6451612903,72733.3870967742,57827.9032258065,6631.93548387097,287,59,228,1989,623,84,48,132,491,623,537,371,62,0,57,0,19,28,86,59,0,0,0,0,17,10,287,45,62,22,34,124
250250002021,15000US250250002021,"Block Group 1, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6175,,,,,25,25,,,,202,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194,1194,10939.43,0.109146451643791,0.1091465,0.1091465,0,1194,127,625,287,155,1194,1133,9,0,47,0,0,5,475,7,21,28,31,46,70,70,70,93,112,164,244,315,393,429,475,468,454,447,444,429,405,405,405,382,363,310,230,159,82,46,86381,47997.4193548387,48255.9677419355,,34917.5806451613,475,136,339,2219,1194,85,178,263,931,1194,1120,1059,9,0,47,0,0,5,74,74,0,0,0,0,0,0,475,31,62,71,81,231
250250002022,15000US250250002022,"Block Group 2, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6176,,,,,25,25,,,,202,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,922,18189.2,0.0506894240436635,0.05068943,0.05068943,0,922,0,552,270,100,922,787,7,0,128,0,0,0,393,11,18,25,44,72,82,84,106,107,118,155,209,246,279,304,393,382,375,368,348,321,311,309,286,286,275,237,184,146,114,89,97614,56729.3548387097,62278.5483870968,35426.7741935484,33751.2903225807,393,160,233,2023,922,122,147,269,653,922,870,735,7,0,128,0,0,0,52,52,0,0,0,0,0,0,393,45,62,48,54,186
250250002023,15000US250250002023,"Block Group 3, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 3, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6177,,,,,25,25,,,,202,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828,828,17429.66,0.0475052394065146,0.04750524,0.04750524,0,828,193,246,249,140,828,470,94,0,237,0,11,16,300,60,68,68,73,87,104,112,128,129,129,141,158,170,212,272,300,239,232,232,227,213,196,187,171,171,171,159,142,130,87,28,,36810.9677419355,42590.4838709677,41082.0967741936,34110.3225806452,300,114,186,1986,828,150,16,166,662,828,750,419,94,0,237,0,0,0,78,51,0,0,0,0,11,16,300,73,57,12,17,143
250250002024,15000US250250002024,"Block Group 4, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 4, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6178,,,,,25,25,,,,202,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753,753,30178.12,0.0249518530587787,0.02495185,0.02495185,0,753,312,219,176,46,753,188,210,0,48,0,287,20,217,43,72,85,92,108,123,132,156,166,191,217,217,217,217,217,217,173,144,132,125,109,94,85,61,51,26,0,0,0,0,0,30265,9105.64516129032,22966.7741935484,13757.2580645161,6149.83870967742,217,0,217,1010,753,401,223,624,129,753,244,48,123,0,48,0,25,0,509,140,87,0,0,0,262,20,217,92,73,51,0,0
250250003011,15000US250250003011,"Block Group 1, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6179,,,,,25,25,,,,301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710,710,8284.938,0.0856976943522518,0.0856977,0.0856977,0,710,140,219,332,19,710,521,57,0,109,0,23,0,254,0,0,16,32,35,37,45,45,45,72,79,107,125,139,185,254,254,254,238,222,219,217,209,209,209,182,175,147,129,115,69,141564,51962.5806451613,61237.5806451613,18542.0967741935,26100.9677419355,254,164,90,2086,710,103,55,158,552,710,676,521,46,0,109,0,0,0,34,0,11,0,0,0,23,0,254,32,13,35,27,147
250250003012,15000US250250003012,"Block Group 2, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6180,,,,,25,25,,,,301,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863,863,15672.79,0.055063575584134,0.05506358,0.05506358,0,863,63,370,294,136,863,768,32,0,63,0,0,0,314,33,37,37,37,37,37,37,37,49,58,75,114,169,221,288,314,281,277,277,277,277,277,277,277,265,256,239,200,144,93,25,122397,46352.4193548387,49108.3870967742,34426.4516129032,,314,95,219,1869,749,91,62,153,596,863,855,764,28,0,63,0,0,0,8,4,4,0,0,0,0,0,314,37,12,26,39,202
250250003013,15000US250250003013,"Block Group 3, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6181,,,,,25,25,,,,301,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,470,15148.77,0.0310256263735585,0.03102563,0.03102563,0,470,86,305,69,10,470,405,0,0,65,0,0,0,160,16,18,18,18,18,20,29,40,40,40,40,56,76,91,121,160,144,142,142,142,142,140,131,120,120,120,120,104,84,69,38,125605,50481.2903225807,58102.2580645161,,,160,30,130,2212,470,78,0,78,392,470,448,383,0,0,65,0,0,0,22,22,0,0,0,0,0,0,160,18,22,0,16,104
250250003014,15000US250250003014,"Block Group 4, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6182,,,,,25,25,,,,301,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,547,11189.84,0.0488836241712317,0.04888362,0.04888362,0,547,53,249,124,121,547,371,12,0,70,0,85,9,314,5,6,6,25,68,110,133,143,152,162,195,249,287,299,310,314,309,308,308,288,245,203,181,171,162,152,119,65,27,14,4,60215,41047.0967741936,52645.6451612903,38932.4193548387,16109.0322580645,314,146,168,1954,547,35,78,113,434,547,415,324,12,0,70,0,0,9,132,47,0,0,0,0,85,0,314,25,127,43,54,64
250250003021,15000US250250003021,"Block Group 1, Census Tract 3.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 3.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6183,,,,,25,25,,,,302,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,12026.81,0.103934458383591,0.1039345,0.1039345,0,1250,117,545,429,159,1250,866,78,0,187,44,57,18,584,73,94,126,148,151,171,223,241,252,271,288,340,418,482,535,584,510,490,458,436,432,412,361,342,332,312,296,243,165,101,49,86089,43771.4516129032,50643.8709677419,26086.2903225806,,584,258,326,1910,1250,199,77,276,974,1250,1250,866,78,0,187,44,57,18,0,0,0,0,0,0,0,0,584,148,104,36,52,244
250250003022,15000US250250003022,"Block Group 2, Census Tract 3.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 3.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6184,,,,,25,25,,,,302,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860,1860,15022.01,0.123818334293441,0.141618,0.1238183,0.0177997,1860,267,804,506,283,1860,1357,64,0,376,0,39,24,677,47,53,53,57,68,87,128,188,208,247,330,437,516,580,621,677,630,624,624,620,609,589,548,488,469,429,346,239,160,96,56,75222,40469.0322580645,43550.1612903226,36054.5161290323,34522.4193548387,677,396,281,2304,1833,307,271,578,1255,1860,1760,1269,64,0,376,0,27,24,100,88,0,0,0,0,12,0,677,57,151,122,107,240
250250004011,15000US250250004011,"Block Group 1, Census Tract 4.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6185,,,,,25,25,,,,401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186,1186,56735.67,0.0209039578561754,0.02090396,0.02090396,0,1186,61,798,275,52,1186,968,0,0,196,0,10,12,562,74,89,95,103,110,111,122,175,194,197,239,325,421,533,558,562,487,473,467,459,452,451,440,386,368,365,322,237,139,29,4,79032,39603.064516129,43920.4838709678,25833.3870967742,19552.5806451613,562,72,490,1779,1186,245,79,324,862,1186,1130,922,0,0,196,0,0,12,56,46,0,0,0,0,10,0,562,103,90,45,86,238
250250004012,15000US250250004012,"Block Group 2, Census Tract 4.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6186,,,,,25,25,,,,401,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771,771,18582.38,0.0414909258266834,0.04149093,0.04149093,0,771,143,515,101,12,771,488,109,0,113,0,0,61,378,41,52,61,67,73,90,114,130,156,183,233,241,268,300,311,378,336,326,316,311,305,287,263,247,222,195,145,137,110,78,67,65442,60048.7096774194,85542.2580645161,45642.2580645161,9197.09677419355,378,23,355,2120,771,117,89,206,565,771,643,426,109,0,84,0,0,24,128,62,0,0,29,0,0,37,378,67,89,77,8,137
250250004013,15000US250250004013,"Block Group 3, Census Tract 4.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6187,,,,,25,25,,,,401,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224,1224,27130.51,0.0451152669433217,0.04511527,0.04511527,0,1224,226,455,458,85,1224,966,21,0,164,0,0,73,409,29,41,56,66,70,80,81,87,87,127,133,150,194,260,347,409,380,368,352,343,339,329,328,322,322,282,276,259,214,149,61,121130,46718.2258064516,58490.6451612903,,9360.8064516129,409,170,239,1892,1224,204,141,345,879,1224,1124,866,21,0,164,0,0,73,100,100,0,0,0,0,0,0,409,67,21,46,17,259
250250004014,15000US250250004014,"Block Group 4, Census Tract 4.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6188,,,,,25,25,,,,401,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946,1946,33029.8,0.0589164891883669,0.05891649,0.05891649,0,1946,91,632,384,839,1946,1123,79,0,700,0,13,31,1153,347,534,622,684,757,762,774,789,789,815,881,981,1041,1090,1120,1153,802,616,531,468,396,390,379,364,364,337,271,172,111,63,33,15333,28180.6451612903,31813.8709677419,19017.4193548387,24716.7741935484,1153,62,1091,315,1946,648,471,1119,827,1946,1835,1025,79,0,700,0,0,31,111,98,0,0,0,0,13,0,1153,684,105,91,100,172
250250004021,15000US250250004021,"Block Group 1, Census Tract 4.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6189,,,,,25,25,,,,402,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021,1021,16311.14,0.062595270711679,0.06259527,0.06259527,0,1021,37,688,222,74,1021,743,57,0,142,0,0,79,494,82,122,146,156,168,187,189,214,235,257,315,366,408,437,458,494,411,371,348,338,326,307,304,280,259,237,179,127,86,57,36,58145,35970.9677419355,37632.9032258065,41329.3548387097,,494,205,289,2001,1021,416,72,488,533,1021,971,733,27,0,132,0,0,79,50,10,30,0,10,0,0,0,494,155,78,80,51,128
250250004022,15000US250250004022,"Block Group 2, Census Tract 4.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6190,,,,,25,25,,,,402,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031,1031,6971.713,0.147883310656266,0.1478833,0.1478833,0,1031,159,515,265,92,1031,567,0,0,395,0,8,61,352,26,32,33,36,54,85,101,128,133,147,192,230,263,289,320,352,326,320,319,316,298,266,250,224,219,204,160,122,89,63,32,67645,32004.6774193548,48434.3548387097,14501.2903225806,16868.8709677419,352,94,258,1970,895,113,308,421,474,1031,997,541,0,0,395,0,0,61,34,26,0,0,0,0,8,0,352,36,97,58,38,123
250250004023,15000US250250004023,"Block Group 3, Census Tract 4.02, Suffolk County, Massachusetts","Block Group 3, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6191,,,,,25,25,,,,402,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,1225,12126.66,0.101017070349361,0.1010171,0.1010171,0,1225,196,554,357,118,1225,1087,20,0,105,0,0,13,442,34,43,49,58,69,78,93,93,93,125,210,291,310,331,385,442,407,399,393,384,372,363,349,349,349,316,230,151,132,110,57,74193,38206.4516129032,37994.1935483871,47041.1290322581,38848.8709677419,442,193,249,2077,1225,172,104,276,949,1225,1056,918,20,0,105,0,0,13,169,169,0,0,0,0,0,0,442,59,35,117,80,152
250250005021,15000US250250005021,"Block Group 1, Census Tract 5.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6192,,,,,25,25,,,,502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803,803,13041.79,0.0615713277436034,0.06157133,0.06157133,0,803,0,564,148,91,803,702,0,10,85,0,0,6,483,39,47,60,75,96,129,147,153,176,203,269,339,375,401,440,483,444,436,423,408,387,354,336,330,307,280,213,143,108,82,43,68410,61114.5161290323,67321.935483871,21180.6451612903,41563.064516129,483,193,290,2064,773,164,81,245,528,803,751,666,0,0,79,0,0,6,52,36,0,10,6,0,0,0,483,76,101,94,70,143
