Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,SE_B01001_001,SE_B01001_002,SE_B01001_003,SE_B01001_004,SE_B01001_005,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,SE_A14001A_001,SE_A14001A_002,SE_A14001A_003,SE_A14001A_004,SE_A14001A_005,SE_A14001A_006,SE_A14001A_007,SE_A14001A_008,SE_A14001A_009,SE_A14001A_010,SE_A14001A_011,SE_A14001A_012,SE_A14001A_013,SE_A14001A_014,SE_A14001A_015,SE_A14001A_016,SE_A14001B_001,SE_A14001B_002,SE_A14001B_003,SE_A14001B_004,SE_A14001B_005,SE_A14001B_006,SE_A14001B_007,SE_A14001B_008,SE_A14001B_009,SE_A14001B_010,SE_A14001B_011,SE_A14001B_012,SE_A14001B_013,SE_A14001B_014,SE_A14001B_015,SE_A14001B_016,SE_B14001_001,SE_B14001_002,SE_B14001_003,SE_B14001_004,SE_B14001_005,SE_B14001_006,SE_A14006_001,SE_A14024_001,SE_A14024I_001,SE_A14024D_001,SE_A14024H_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,SE_A18009_001,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005,SE_A10066_001,SE_A10066_002,SE_A10066_003,SE_A10066_004,SE_A10066_005,SE_A10066_006,SE_A10066_007,SE_A10066_008
250214004002,15000US250214004002,"Block Group 2, Census Tract 4004, Norfolk County, Massachusetts","Block Group 2, Census Tract 4004, Norfolk County, Massachusetts",ma,150,0,ACSSF,5344,,,,,25,21,,,,400400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676,2676,21139.66,0.126586686888125,0.1265867,0.1265867,0,2676,448,859,965,404,2676,2276,13,0,319,0,10,58,2676,2643,2243,13,0,319,0,10,58,33,1216,113,147,156,178,198,209,246,305,363,363,427,549,626,707,864,1216,1101,1068,1060,1038,1018,1007,970,911,853,853,788,666,589,507,351,1216,178,152,120,99,667,125447,88106.052631579,78977.6842105263,176141.368421053,,1216,548,668,2203,2676,183,78,261,2415,1216,411,469,97,204,35,0,0
250214004003,15000US250214004003,"Block Group 3, Census Tract 4004, Norfolk County, Massachusetts","Block Group 3, Census Tract 4004, Norfolk County, Massachusetts",ma,150,0,ACSSF,5345,,,,,25,21,,,,400400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,992,12263.22,0.0808922666823167,0.08089226,0.08089226,0,992,111,425,295,161,992,898,0,0,84,0,10,0,992,930,846,0,0,84,0,0,0,62,424,0,0,0,0,0,8,26,34,34,41,67,138,212,285,357,424,424,424,424,424,424,416,398,390,390,383,357,285,211,138,67,424,0,27,42,69,286,120044,68929.7368421053,71140.2631578947,74037.1578947369,31848.1578947368,424,229,195,2821,992,46,43,89,903,424,118,163,83,37,12,11,0
250214011001,15000US250214011001,"Block Group 1, Census Tract 4011, Norfolk County, Massachusetts","Block Group 1, Census Tract 4011, Norfolk County, Massachusetts",ma,150,0,ACSSF,5364,,,,,25,21,,,,401100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532,1532,1624.741,0.942919426653714,0.9811566,0.9429194,0.03823724,1532,370,233,566,363,1532,1215,70,7,176,0,7,57,1532,1506,1208,58,7,176,0,0,57,26,585,42,52,72,91,107,127,146,163,163,180,214,233,261,307,347,585,542,533,512,494,478,458,439,422,422,405,371,352,324,278,238,585,88,67,59,18,352,148080,114378.157894737,94932.1578947369,251199.789473684,26671.1052631579,585,409,176,1441,1380,135,38,173,1207,585,211,180,110,47,13,0,24
250214011002,15000US250214011002,"Block Group 2, Census Tract 4011, Norfolk County, Massachusetts","Block Group 2, Census Tract 4011, Norfolk County, Massachusetts",ma,150,0,ACSSF,5365,,,,,25,21,,,,401100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989,989,2588.078,0.382136905653617,0.3825539,0.3821369,0.0004169903,989,349,108,397,135,989,780,37,0,125,0,4,43,989,979,775,32,0,125,0,4,43,10,334,0,6,8,8,13,20,22,30,30,53,74,83,103,120,154,334,334,328,326,326,321,314,312,304,303,281,260,251,230,214,180,334,7,28,33,14,251,194484,89342.8421052632,101016.631578947,78618.4736842105,,334,302,32,1720,967,49,81,130,837,334,99,82,46,54,34,19,0
250214011003,15000US250214011003,"Block Group 3, Census Tract 4011, Norfolk County, Massachusetts","Block Group 3, Census Tract 4011, Norfolk County, Massachusetts",ma,150,0,ACSSF,5366,,,,,25,21,,,,401100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602,1602,6057.373,0.264471109518654,0.2679402,0.2644711,0.003469128,1602,388,272,687,255,1602,1241,18,0,173,0,32,138,1602,1534,1241,18,0,137,0,0,138,68,554,0,6,17,23,28,34,34,34,35,55,76,132,173,193,267,554,554,548,537,531,526,520,520,520,519,499,478,421,381,361,286,554,21,28,35,49,422,200380,124601.842105263,149018.210526316,62143.4210526316,,554,472,82,,1602,32,174,206,1396,554,25,266,68,133,54,8,0
250250001001,15000US250250001001,"Block Group 1, Census Tract 1, Suffolk County, Massachusetts","Block Group 1, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6167,,,,,25,25,,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2086,2086,3932.465,0.530456125665447,0.5304561,0.5304561,0,2086,515,622,666,283,2086,848,108,0,706,0,403,21,2086,1638,812,108,0,706,0,0,12,448,754,15,92,139,208,266,305,375,376,384,417,488,542,610,676,693,754,739,661,615,545,488,448,379,378,370,337,265,212,143,77,60,754,237,137,122,47,212,47664,28397.5263157895,44075.6842105263,22240.1052631579,14130.7894736842,754,248,506,,2086,302,922,1224,862,754,204,219,113,159,0,59,0
250250001002,15000US250250001002,"Block Group 2, Census Tract 1, Suffolk County, Massachusetts","Block Group 2, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6168,,,,,25,25,,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918,918,16932.61,0.0542149230035043,0.05421492,0.05421492,0,918,59,578,225,56,918,639,30,0,126,0,123,0,918,768,590,30,0,126,0,22,0,150,326,0,13,25,29,38,50,54,68,83,99,126,160,190,216,260,326,326,313,301,297,288,276,272,258,243,227,199,166,135,110,65,326,26,59,51,24,166,109974,50659.7368421053,54388.8947368421,35991.7894736842,20853,326,70,256,2270,918,120,159,279,639,326,78,110,88,21,25,0,4
250250001003,15000US250250001003,"Block Group 3, Census Tract 1, Suffolk County, Massachusetts","Block Group 3, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6169,,,,,25,25,,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,536,12677.01,0.0422812769788895,0.04228128,0.04228128,0,536,83,332,99,22,536,467,25,0,35,0,0,9,536,507,457,15,0,35,0,0,0,29,156,0,0,0,0,0,0,0,0,0,1,18,39,53,79,131,156,156,156,156,156,156,156,156,156,156,155,138,117,102,77,25,156,0,0,22,17,117,147368,45781.1052631579,45614.2105263158,58749.1578947368,42868.7368421053,156,64,92,2161,536,27,85,112,424,156,26,16,53,40,15,6,0
250250001004,15000US250250001004,"Block Group 4, Census Tract 1, Suffolk County, Massachusetts","Block Group 4, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6170,,,,,25,25,,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128,1128,17070.56,0.0660786845344457,0.06607869,0.06607869,0,1128,174,611,287,56,1128,739,111,0,177,0,73,28,1128,1059,694,111,0,177,0,49,28,69,409,13,39,49,53,59,64,64,64,65,91,115,205,277,332,388,409,396,370,360,356,350,345,345,345,344,318,294,203,132,76,21,409,50,28,38,89,204,105282,40363.1052631579,46239.7894736842,30748.4210526316,51678.7894736842,409,91,318,2196,1128,177,74,251,877,409,91,108,141,41,6,13,9
250250002011,15000US250250002011,"Block Group 1, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6171,,,,,25,25,,,,201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,1225,13156.96,0.0931066089881498,0.09310661,0.09310661,0,1225,199,541,350,135,1225,916,58,0,189,0,54,8,1225,1205,916,58,0,189,0,34,8,20,461,66,73,75,90,102,104,111,118,119,157,201,294,356,390,439,461,395,388,386,371,359,357,350,343,342,303,259,166,105,71,22,461,92,43,66,94,167,83840,36092.3684210526,41651.8421052632,16668.4736842105,,461,147,314,2167,1225,256,105,361,864,461,113,171,86,71,0,14,6
250250002012,15000US250250002012,"Block Group 2, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6172,,,,,25,25,,,,201,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624,624,16570.65,0.037656931229025,0.03765693,0.03765693,0,624,0,410,178,36,624,543,0,0,73,0,0,8,624,618,537,0,0,73,0,0,8,6,214,0,0,0,5,9,9,9,10,15,23,58,90,107,131,157,214,214,214,214,209,205,205,205,204,199,191,156,123,106,83,57,214,8,6,47,29,124,136032,56514.3157894737,59178,45446.2105263158,,214,67,147,2505,624,60,47,107,517,214,9,120,20,44,21,0,0
250250002013,15000US250250002013,"Block Group 3, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6173,,,,,25,25,,,,201,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334,1334,19709.1,0.0676844834802323,0.06768449,0.06768449,0,1334,100,719,375,140,1334,1195,51,0,61,0,0,27,1334,1241,1102,51,0,61,0,0,27,93,506,7,8,8,12,33,59,69,87,115,134,201,281,325,368,418,506,499,498,498,494,473,447,437,418,391,372,304,224,181,137,87,506,14,88,111,68,225,83815,48557.5263157895,54707.2105263158,27345.3157894737,12871.8947368421,506,244,262,2286,1334,137,176,313,1021,506,184,156,84,28,26,28,0
250250002014,15000US250250002014,"Block Group 4, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6174,,,,,25,25,,,,201,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,674,20440.89,0.0329731257442119,0.03297313,0.03297313,0,674,52,395,142,85,674,466,89,0,70,0,19,30,674,555,347,89,0,70,0,19,30,119,298,32,36,42,55,64,73,92,95,95,103,119,165,192,210,250,298,265,262,256,242,234,225,206,203,203,195,179,133,106,88,48,298,58,37,29,42,133,90079,48778.5789473684,72142.7368421053,54054,8765.84210526316,298,72,226,2067,674,106,63,169,505,298,106,101,58,21,12,0,0
250250002021,15000US250250002021,"Block Group 1, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6175,,,,,25,25,,,,202,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262,1262,11562.45,0.109146451643791,0.1091465,0.1091465,0,1262,135,658,316,153,1262,1126,70,0,51,0,10,5,1262,1169,1054,59,0,51,0,0,5,93,484,8,22,27,27,44,68,73,92,116,128,179,245,309,373,434,484,476,462,457,457,439,416,411,392,368,355,305,239,174,111,50,484,24,79,87,54,239,87797,48136.4210526316,48234.7894736842,,47769.4736842105,484,163,321,2391,1262,100,175,275,987,484,136,188,86,55,10,0,9
250250002022,15000US250250002022,"Block Group 2, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6176,,,,,25,25,,,,202,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,992,19570.01,0.0506898101458385,0.05068981,0.05068981,0,992,14,558,305,115,992,831,37,0,118,0,0,6,992,960,799,37,0,118,0,0,6,32,417,10,17,24,37,61,82,92,110,110,123,161,219,258,292,338,417,407,400,393,380,356,335,325,307,307,294,256,198,159,124,79,417,42,58,64,54,198,100246,54847.5789473684,59203.4210526316,35162.8421052632,,417,147,270,1966,992,106,131,237,755,417,86,223,39,59,10,0,0
250250002023,15000US250250002023,"Block Group 3, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 3, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6177,,,,,25,25,,,,202,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929,929,19555.74,0.0475052394065146,0.04750524,0.04750524,0,929,277,139,379,134,929,571,58,0,285,0,15,0,929,716,373,58,0,285,0,0,0,213,340,14,38,47,53,67,83,96,121,121,121,139,173,197,246,299,340,326,302,293,287,273,257,244,219,219,219,201,167,143,93,41,340,52,56,37,28,167,106429,39472.2631578947,50312.6842105263,43693.2631578947,24320.2105263158,340,144,196,1877,929,123,13,136,793,340,60,141,54,45,29,0,11
250250002024,15000US250250002024,"Block Group 4, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 4, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6178,,,,,25,25,,,,202,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,799,32021.67,0.0249518530587787,0.02495185,0.02495185,0,799,348,242,152,57,799,241,171,0,16,0,347,24,799,197,60,96,0,16,0,25,0,602,220,40,65,74,86,102,111,121,142,163,192,215,218,220,220,220,220,180,154,146,134,118,109,99,77,56,28,5,2,0,0,0,220,87,72,44,15,2,33619,9652.26315789474,20118,12268.4210526316,6619.42105263158,220,0,220,998,799,397,256,653,146,220,43,43,44,0,60,0,30
250250003011,15000US250250003011,"Block Group 1, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6179,,,,,25,25,,,,301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,679,7923.486,0.0856946055348519,0.0856946,0.0856946,0,679,157,246,254,22,679,384,54,0,143,0,98,0,679,555,358,43,0,143,0,11,0,124,220,0,0,0,0,0,7,22,29,30,67,77,88,98,107,153,220,220,220,220,220,220,213,198,191,189,153,143,132,122,113,66,220,0,51,26,11,132,142855,48495.6315789474,65571.9473684211,20270.5263157895,32563.2631578947,220,115,105,2298,679,22,97,119,560,220,54,42,40,74,10,0,0
250250003012,15000US250250003012,"Block Group 2, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6180,,,,,25,25,,,,301,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974,974,17613.8,0.0552975535021784,0.05529755,0.05529755,0,974,95,550,202,127,974,844,29,0,101,0,0,0,974,966,840,25,0,101,0,0,0,8,360,32,36,36,36,36,36,36,36,36,53,83,113,151,193,283,360,327,324,324,324,324,324,324,324,324,306,277,247,209,167,76,360,32,4,37,40,247,157500,54985.7368421053,58767.9473684211,39052.2631578947,,360,99,261,2183,861,85,53,138,723,360,85,133,72,70,0,0,0
250250003013,15000US250250003013,"Block Group 3, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6181,,,,,25,25,,,,301,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,590,19016.54,0.0310256263735585,0.03102563,0.03102563,0,590,85,417,69,19,590,446,78,0,66,0,0,0,590,547,403,78,0,66,0,0,0,43,186,14,22,25,25,25,28,37,45,45,45,45,63,85,110,144,186,172,164,161,161,161,158,149,141,141,141,141,122,100,76,42,186,22,18,4,18,123,134892,50130.3157894737,58504.8947368421,,34682.052631579,186,48,138,2043,590,67,10,77,513,186,19,80,36,51,0,0,0
250250003014,15000US250250003014,"Block Group 4, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6182,,,,,25,25,,,,301,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662,662,13523.67,0.0489511920518551,0.04895119,0.04895119,0,662,140,263,130,129,662,395,9,0,124,0,125,9,662,483,341,9,0,124,0,0,9,179,307,5,6,6,26,66,100,111,127,135,147,170,210,241,269,300,307,302,301,301,281,240,207,196,180,172,160,137,97,66,37,7,307,40,84,50,36,97,66574,37093.7368421053,55431.1578947368,25239.7894736842,11819.6842105263,307,141,166,1901,662,62,94,156,506,307,134,91,33,32,17,0,0
250250003021,15000US250250003021,"Block Group 1, Census Tract 3.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 3.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6183,,,,,25,25,,,,302,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593,1593,15326.91,0.103934844485766,0.1039348,0.1039348,0,1593,126,788,555,124,1593,1101,135,0,215,61,62,19,1593,1550,1070,135,0,215,61,62,7,43,654,82,110,118,128,137,159,211,239,259,274,282,320,429,532,578,654,571,544,536,526,517,494,442,415,394,379,372,333,224,121,76,654,123,119,36,42,334,101649,45491.5263157895,52484.5263157895,41329.1052631579,37728.1578947368,654,266,388,1911,1593,275,137,412,1181,654,192,230,165,59,8,0,0
250250003022,15000US250250003022,"Block Group 2, Census Tract 3.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 3.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6184,,,,,25,25,,,,302,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792,1792,14472.37,0.123822195315191,0.1416219,0.1238222,0.0177997,1792,416,588,488,300,1792,1157,252,0,318,0,45,20,1792,1538,1076,91,0,318,0,33,20,254,612,14,24,27,38,49,62,96,131,161,191,260,321,368,431,520,612,598,588,585,573,563,550,516,481,451,420,352,290,243,180,91,612,44,95,110,72,291,93257,49305.7894736842,60780.6315789474,49657.2631578947,12749.2105263158,612,360,252,2293,1759,104,372,476,1283,612,179,150,109,70,88,16,0
250250004011,15000US250250004011,"Block Group 1, Census Tract 4.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6185,,,,,25,25,,,,401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211,1211,57931.61,0.0209039578561754,0.02090396,0.02090396,0,1211,69,864,278,0,1211,988,0,0,183,0,16,24,1211,1177,970,0,0,183,0,0,24,34,536,40,55,63,72,78,80,88,103,122,135,215,285,396,510,536,536,496,481,473,464,458,456,447,433,414,401,319,251,138,26,0,536,70,43,116,56,251,82128,41228.5263157895,46213.2631578947,15806.3684210526,,536,63,473,1922,1211,236,87,323,888,536,122,290,101,23,0,0,0
250250004012,15000US250250004012,"Block Group 2, Census Tract 4.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6186,,,,,25,25,,,,401,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828,828,19956.17,0.0414909258266834,0.04149093,0.04149093,0,828,68,666,76,18,828,674,0,0,125,0,0,29,828,770,642,0,0,99,0,0,29,58,385,14,20,33,40,47,64,85,101,128,128,136,160,216,260,264,385,371,365,352,345,338,321,300,283,257,257,249,225,168,125,121,385,36,74,28,21,225,122874,71997.9473684211,80176.8947368421,56138.5263157895,,385,39,346,1807,828,79,87,166,662,385,103,193,67,22,0,0,0
250250004013,15000US250250004013,"Block Group 3, Census Tract 4.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6187,,,,,25,25,,,,401,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084,1084,24027.34,0.0451152669433217,0.04511527,0.04511527,0,1084,110,527,372,75,1084,868,18,0,130,0,0,68,1084,1007,791,18,0,130,0,0,68,77,423,49,68,73,82,91,96,110,126,127,161,168,174,243,322,372,423,373,355,350,340,332,327,313,297,295,262,255,249,179,101,51,423,82,65,23,4,249,121986,50409.9473684211,64485.4736842105,19807.4210526316,,423,160,263,1898,1084,215,30,245,839,423,146,151,58,9,59,0,0
250250004014,15000US250250004014,"Block Group 4, Census Tract 4.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6188,,,,,25,25,,,,401,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989,1989,33759.65,0.0589164891883669,0.05891649,0.05891649,0,1989,53,674,272,990,1989,1096,48,0,800,0,15,30,1989,1885,1007,48,0,800,0,0,30,104,1227,452,650,721,780,834,848,862,873,873,899,981,1055,1120,1169,1199,1227,770,575,505,446,393,379,365,354,354,327,245,172,106,58,28,1227,745,119,116,75,172,12527,25800.1578947368,31322.052631579,15060.3157894737,25890.7894736842,1227,59,1168,311,1989,871,347,1218,771,1227,804,268,109,31,0,15,0
250250004021,15000US250250004021,"Block Group 1, Census Tract 4.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6189,,,,,25,25,,,,402,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069,1069,17080.29,0.0625867764638292,0.06258678,0.06258678,0,1069,109,628,232,100,1069,783,58,0,147,0,0,81,1069,1017,772,28,0,136,0,0,81,52,480,73,117,136,142,154,167,176,199,220,260,317,360,397,425,453,480,406,363,344,338,326,313,304,280,260,220,163,120,83,55,26,480,131,82,89,58,120,56862,33075,33961.4210526316,37052.8421052632,,480,201,279,1928,1069,337,169,506,563,480,176,180,79,36,0,9,0
250250004022,15000US250250004022,"Block Group 2, Census Tract 4.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6190,,,,,25,25,,,,402,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935,935,6322.272,0.14788987439324,0.1478899,0.1478899,0,935,74,520,239,102,935,638,13,0,221,0,10,53,935,868,581,13,0,221,0,0,53,67,317,4,8,11,18,36,60,71,72,75,90,129,163,203,233,280,317,313,309,306,299,281,257,246,245,242,227,187,153,114,84,36,317,21,44,62,37,154,93257,38422.2631578947,51854.5263157895,12677.3684210526,32930.2105263158,317,103,214,1997,794,105,183,288,506,317,76,135,44,40,18,4,0
250250004023,15000US250250004023,"Block Group 3, Census Tract 4.02, Suffolk County, Massachusetts","Block Group 3, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6191,,,,,25,25,,,,402,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427,1427,14126.33,0.101017070349361,0.1010171,0.1010171,0,1427,217,561,457,192,1427,1154,22,0,188,0,0,63,1427,1280,1010,19,0,188,0,0,63,147,521,34,42,44,52,63,78,96,96,96,129,193,261,298,331,410,521,486,479,477,469,458,443,425,425,424,391,328,260,223,189,110,521,53,45,92,70,260,97574,45242.8421052632,46923.9473684211,55540.5789473684,42412.2631578947,521,241,280,1987,1427,143,126,269,1158,521,127,220,44,59,49,0,22
250250005021,15000US250250005021,"Block Group 1, Census Tract 5.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6192,,,,,25,25,,,,502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014,1014,15233.81,0.0665624705597092,0.06656247,0.06656247,0,1014,69,590,277,78,1014,951,0,11,46,0,0,6,1014,964,912,0,0,46,0,0,6,50,506,35,48,52,59,84,113,122,135,162,184,242,306,339,366,404,506,471,458,454,447,422,393,384,370,344,321,263,199,167,139,101,506,58,90,97,60,200,71750,59296.2631578947,62063.8421052632,19178.5263157895,47300.8421052632,506,216,290,1996,986,143,71,214,772,506,255,97,76,78,0,0,0
250250005022,15000US250250005022,"Block Group 2, Census Tract 5.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6193,,,,,25,25,,,,502,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783,783,5743.418,0.136329975274017,0.2654923,0.13633,0.1291624,783,18,444,197,124,783,666,35,0,82,0,0,0,783,700,583,35,0,82,0,0,0,83,456,42,54,63,82,112,140,157,183,211,231,275,319,359,389,410,456,413,402,393,374,344,316,298,272,245,225,181,136,96,67,46,456,86,102,80,51,137,57070,51836.8421052632,63397.8947368421,21509.5263157895,16052.8421052632,456,26,430,1521,783,146,110,256,527,456,264,139,28,16,0,9,0
250250005023,15000US250250005023,"Block Group 3, Census Tract 5.02, Suffolk County, Massachusetts","Block Group 3, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6194,,,,,25,25,,,,502,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,37069.31,0.0337206195549941,0.03372062,0.03372062,0,1250,27,789,203,231,1250,1132,28,0,67,0,10,13,1250,1199,1083,28,0,67,0,8,13,51,761,81,174,235,283,319,344,370,372,382,406,493,602,670,712,740,761,679,586,525,477,441,417,391,389,379,354,266,158,90,49,21,761,280,94,132,97,159,49218,38152.5789473684,40152,40962.1578947368,15956.6842105263,761,66,695,1713,1250,318,209,527,723,761,400,307,38,16,0,0,0
250250005024,15000US250250005024,"Block Group 4, Census Tract 5.02, Suffolk County, Massachusetts","Block Group 4, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6195,,,,,25,25,,,,502,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834,2834,29235.68,0.0969363564618832,0.09693636,0.09693636,0,2834,0,2834,0,0,2834,2172,63,0,428,0,35,136,2834,2466,1916,63,0,390,0,0,97,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5051.05263157895,5130.63157894737,4518.31578947369,5698.73684210526,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
