Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,SE_B01001_001,SE_B01001_002,SE_B01001_003,SE_B01001_004,SE_B01001_005,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,SE_A14001A_001,SE_A14001A_002,SE_A14001A_003,SE_A14001A_004,SE_A14001A_005,SE_A14001A_006,SE_A14001A_007,SE_A14001A_008,SE_A14001A_009,SE_A14001A_010,SE_A14001A_011,SE_A14001A_012,SE_A14001A_013,SE_A14001A_014,SE_A14001A_015,SE_A14001A_016,SE_A14001B_001,SE_A14001B_002,SE_A14001B_003,SE_A14001B_004,SE_A14001B_005,SE_A14001B_006,SE_A14001B_007,SE_A14001B_008,SE_A14001B_009,SE_A14001B_010,SE_A14001B_011,SE_A14001B_012,SE_A14001B_013,SE_A14001B_014,SE_A14001B_015,SE_A14001B_016,SE_B14001_001,SE_B14001_002,SE_B14001_003,SE_B14001_004,SE_B14001_005,SE_B14001_006,SE_A14006_001,SE_A14024_001,SE_A14024I_001,SE_A14024D_001,SE_A14024H_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,SE_A18009_001,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005,SE_A10066_001,SE_A10066_002,SE_A10066_003,SE_A10066_004,SE_A10066_005,SE_A10066_006,SE_A10066_007,SE_A10066_008
250250005021,15000US250250005021,Block Group 1,"Block Group 1, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6190,,,,,25,25,,,,502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,15008.46,0.0665624705597092,0.06656247,0.06656247,0,999,72,551,262,114,999,828,0,11,66,0,87,7,999,837,764,0,0,66,0,0,7,162,522,40,51,59,72,81,120,144,164,190,209,251,327,358,379,415,522,481,471,463,450,441,401,378,358,332,313,271,195,164,143,106,522,71,111,71,73,195,78422,68550.6374501992,78122.3984063745,46027.5378486056,33553.0916334661,522,213,309,2004,973,158,63,221,752,522,246,150,87,39,0,0,0
250250005022,15000US250250005022,Block Group 2,"Block Group 2, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6191,,,,,25,25,,,,502,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,679,4980.563,0.136329975274017,0.2654923,0.13633,0.1291624,679,39,353,239,48,679,544,47,0,88,0,0,0,679,616,481,47,0,88,0,0,0,63,387,18,29,40,43,63,89,112,139,156,171,217,251,288,313,351,387,369,358,347,344,324,298,275,247,231,216,170,136,99,74,35,387,40,102,77,32,136,70077,53019.8406374502,67455.9043824701,22821.9521912351,12507.2988047809,387,33,354,1542,679,110,92,202,477,387,178,158,34,17,0,0,0
250250005023,15000US250250005023,Block Group 3,"Block Group 3, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6192,,,,,25,25,,,,502,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326,1326,39323.12,0.0337206195549941,0.03372062,0.03372062,0,1326,21,897,168,240,1326,1069,40,0,147,0,55,15,1326,1246,1033,40,0,147,0,19,7,80,793,79,197,240,259,275,300,323,338,354,388,462,554,661,706,756,793,713,595,553,533,518,493,470,454,439,404,330,238,131,87,36,793,249,103,114,88,239,62841,45866.4541832669,50036.6135458167,35837.9362549801,39058.5498007968,793,30,763,1837,1326,360,165,525,801,793,406,322,53,12,0,0,0
250250005024,15000US250250005024,Block Group 4,"Block Group 4, Census Tract 5.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6193,,,,,25,25,,,,502,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536,2536,26161.49,0.0969363564618832,0.09693636,0.09693636,0,2536,0,2536,0,0,2536,2049,49,0,333,0,23,82,2536,2258,1860,42,0,303,0,0,53,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5383.58565737052,5171.63346613546,6620.32669322709,5734.36653386454,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
250250005031,15000US250250005031,Block Group 1,"Block Group 1, Census Tract 5.03, Suffolk County, Massachusetts",ma,150,0,ACSSF,6194,,,,,25,25,,,,503,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,756,30771.17,0.0245684535990128,0.02456845,0.02456845,0,756,40,551,143,22,756,530,19,18,96,0,0,93,756,715,498,10,18,96,0,0,93,41,412,18,21,44,61,76,85,88,95,103,137,182,280,344,375,400,412,394,390,368,350,336,327,324,317,309,274,230,131,68,37,12,412,62,37,79,102,132,84119,45934.2788844621,53616.4860557769,27431.9123505976,43484.1115537849,412,89,323,2026,756,172,97,269,487,412,174,187,51,0,0,0,0
250250005032,15000US250250005032,Block Group 2,"Block Group 2, Census Tract 5.03, Suffolk County, Massachusetts",ma,150,0,ACSSF,6195,,,,,25,25,,,,503,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331,1331,45644.75,0.0291599806640031,0.02915998,0.02915998,0,1331,17,831,311,172,1331,1050,35,0,183,0,43,20,1331,1276,1023,35,0,183,0,15,20,55,834,20,27,38,54,74,105,125,152,181,250,394,525,620,724,792,834,814,807,796,779,760,729,709,682,653,583,438,308,213,109,41,834,56,116,225,128,309,77636,60251.6494023904,64480.0956175299,55621.5537848606,43920.7330677291,834,221,613,1909,1261,90,95,185,1076,834,518,254,62,0,0,0,0
250250005041,15000US250250005041,Block Group 1,"Block Group 1, Census Tract 5.04, Suffolk County, Massachusetts",ma,150,0,ACSSF,6196,,,,,25,25,,,,504,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353,1353,36006.8,0.0375762358744519,0.03757624,0.03757624,0,1353,154,519,372,308,1353,748,38,62,430,0,0,75,1353,1319,721,31,62,430,0,0,75,34,590,17,32,85,120,128,146,167,190,206,248,295,327,370,415,540,590,573,558,504,470,462,444,423,400,384,342,295,262,220,175,48,590,120,76,92,39,263,77715,42738.0398406375,47625.6573705179,37877.9760956175,,590,197,393,1936,1284,95,203,298,986,590,221,235,64,70,0,0,0
250250005042,15000US250250005042,Block Group 2,"Block Group 2, Census Tract 5.04, Suffolk County, Massachusetts",ma,150,0,ACSSF,6197,,,,,25,25,,,,504,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237,1237,31579.93,0.0391704517549888,0.03917045,0.03917045,0,1237,16,576,191,454,1237,1040,0,0,186,0,0,11,1237,1015,818,0,0,186,0,0,11,222,812,120,224,326,351,351,360,374,395,409,427,523,650,711,745,788,812,690,587,485,461,461,452,438,417,403,384,288,160,100,67,23,812,330,72,131,118,162,47405,39098.8207171315,49128.3984063745,25799.8804780876,,812,90,722,,1237,428,161,589,648,812,509,240,63,0,0,0,0
250250005043,15000US250250005043,Block Group 3,"Block Group 3, Census Tract 5.04, Suffolk County, Massachusetts",ma,150,0,ACSSF,6198,,,,,25,25,,,,504,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532,1532,45421.22,0.0337287277006689,0.03372873,0.03372873,0,1532,89,989,337,117,1532,1253,0,0,209,0,57,13,1532,1475,1253,0,0,209,0,0,13,57,741,8,23,48,86,105,138,171,182,182,188,221,338,456,587,706,741,732,718,692,654,636,602,570,559,559,553,520,401,284,152,35,741,93,79,52,114,403,105998,51277.593625498,50338.6454183267,67327.6733067729,,741,160,581,1897,1532,193,116,309,1223,741,199,387,149,0,6,0,0
250250005044,15000US250250005044,Block Group 4,"Block Group 4, Census Tract 5.04, Suffolk County, Massachusetts",ma,150,0,ACSSF,6199,,,,,25,25,,,,504,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837,837,46067.96,0.0181688100485408,0.01816881,0.01816881,0,837,0,514,252,71,837,632,109,0,60,0,0,36,837,734,565,109,0,60,0,0,0,103,364,19,105,133,156,164,180,191,208,226,250,262,284,291,315,341,364,345,257,231,208,200,184,173,156,138,114,102,79,73,49,23,364,154,64,37,28,80,33559,27988.2868525896,28952.6693227092,64441.9442231076,11488.8685258964,364,17,347,447,837,343,177,520,317,364,173,79,34,59,19,0,0
250250006011,15000US250250006011,Block Group 1,"Block Group 1, Census Tract 6.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6200,,,,,25,25,,,,601,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,921,16496.74,0.0558292161971407,0.05582922,0.05582922,0,921,128,377,283,133,921,640,33,0,206,0,0,42,921,861,601,33,0,206,0,0,21,60,240,8,9,9,9,9,9,9,9,9,14,16,49,82,141,204,240,231,231,231,231,231,231,231,231,231,226,224,190,157,98,36,240,8,1,6,34,191,136179,42980.7250996016,36336.0239043825,80779.219123506,,240,177,63,2177,860,149,125,274,586,240,33,90,69,5,26,0,17
250250006012,15000US250250006012,Block Group 2,"Block Group 2, Census Tract 6.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6201,,,,,25,25,,,,601,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113,1113,16485.51,0.0675138263188864,0.06751382,0.06751382,0,1113,45,680,319,69,1113,732,38,0,276,0,53,14,1113,1004,663,38,0,276,0,13,14,109,515,30,74,82,82,94,115,125,147,173,209,251,314,352,404,469,515,485,441,433,433,421,400,390,368,342,306,263,201,163,110,45,515,77,89,81,66,201,78157,53360.0239043825,57554.5577689243,48339.9362549801,47654.2709163347,515,85,430,1913,1113,113,93,206,907,515,198,212,53,43,0,0,9
250250006013,15000US250250006013,Block Group 3,"Block Group 3, Census Tract 6.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6202,,,,,25,25,,,,601,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,679,20171.15,0.0336619320243955,0.03366193,0.03366193,0,679,6,412,193,68,679,601,32,0,13,0,0,33,679,606,536,24,0,13,0,0,33,73,248,8,18,20,20,20,27,32,32,37,63,94,138,163,177,216,248,239,230,228,228,228,221,216,216,211,185,153,110,85,71,32,248,19,22,52,45,110,96703,47468.812749004,53759.5537848606,,15295.5298804781,248,77,171,2041,679,79,100,179,500,248,26,122,61,23,16,0,0
250250006014,15000US250250006014,Block Group 4,"Block Group 4, Census Tract 6.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6203,,,,,25,25,,,,601,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085,1085,31787.8,0.0341325905757092,0.03413259,0.03413259,0,1085,113,617,308,47,1085,755,44,0,63,0,223,0,1085,960,665,19,0,63,0,213,0,125,435,7,7,20,42,50,57,71,82,119,192,232,279,333,370,398,435,428,428,415,392,385,378,364,353,315,243,203,156,102,65,36,435,47,102,80,51,156,66337,41357.171314741,50088.5418326693,,47934.0478087649,435,115,320,1952,1085,74,335,409,676,435,104,165,101,65,0,0,0
250250006021,15000US250250006021,Block Group 1,"Block Group 1, Census Tract 6.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6204,,,,,25,25,,,,602,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370,1370,21488.99,0.0637535772366513,0.06375358,0.06375358,0,1370,169,917,229,55,1370,725,35,0,445,0,136,29,1370,1152,643,35,0,445,0,0,29,218,601,89,156,169,192,227,245,248,256,265,310,396,453,498,531,566,601,511,444,432,408,374,356,353,344,336,290,204,148,102,69,34,601,190,68,138,57,148,55175,31898.8047808765,42476.2788844621,21663.6334661355,26590.4621513944,601,108,493,1838,1370,459,69,528,842,601,221,208,64,90,0,18,0
250250006022,15000US250250006022,Block Group 2,"Block Group 2, Census Tract 6.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6205,,,,,25,25,,,,602,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142,1142,24210.85,0.0471689444120977,0.04716894,0.04716894,0,1142,70,636,226,210,1142,952,0,15,78,0,97,0,1142,873,769,0,15,78,0,11,0,269,555,48,79,115,167,194,199,207,252,296,324,373,435,463,469,507,555,507,475,440,387,361,356,348,303,259,231,182,119,92,86,47,555,174,115,85,61,120,47113,37048.1832669323,35389.6573705179,,49204.7011952191,555,18,537,1812,1142,249,213,462,680,555,210,240,69,20,16,0,0
250250006023,15000US250250006023,Block Group 3,"Block Group 3, Census Tract 6.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6206,,,,,25,25,,,,602,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646,1646,13642.46,0.120652682560691,0.1206527,0.1206527,0,1646,255,560,587,244,1646,622,186,27,351,0,439,21,1646,1304,622,186,9,339,0,127,21,342,904,190,353,429,478,517,534,549,579,606,629,703,772,845,869,869,904,712,549,475,425,387,370,355,325,297,275,200,131,59,35,35,904,463,137,110,62,132,21715,37629.9920318725,34124.3027888446,21730.3984063745,13721.7848605578,904,0,904,690,1646,791,268,1059,587,904,402,378,77,47,0,0,0
250250007011,15000US250250007011,Block Group 1,"Block Group 1, Census Tract 7.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6207,,,,,25,25,,,,701,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,618,48794.7,0.0126653096462223,0.01266531,0.01266531,0,618,0,455,146,17,618,430,20,10,50,0,19,89,618,531,391,20,0,31,0,0,89,87,356,23,24,24,44,52,52,58,73,94,148,238,274,312,346,356,356,333,332,332,312,304,304,297,283,262,207,117,82,43,10,0,356,49,52,138,35,82,64670,41154.7569721116,40120.4302788845,34213.3227091633,44963.5378486056,356,21,335,1832,618,125,47,172,446,356,157,161,31,0,7,0,0
250250007012,15000US250250007012,Block Group 2,"Block Group 2, Census Tract 7.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6208,,,,,25,25,,,,701,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,553,43869.87,0.0126054638090987,0.01260546,0.01260546,0,553,6,398,62,87,553,308,69,37,136,0,3,0,553,511,269,69,37,136,0,0,0,42,249,55,73,91,96,112,120,120,128,136,140,142,189,203,212,241,249,193,176,157,153,137,129,129,121,113,109,107,59,46,37,7,249,90,41,10,48,60,,33567.9282868526,55114.9880478088,10937.7928286853,22320.6852589641,249,4,245,,553,207,86,293,260,249,114,71,0,58,6,0,0
250250007013,15000US250250007013,Block Group 3,"Block Group 3, Census Tract 7.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6209,,,,,25,25,,,,701,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686,686,63780.44,0.0107556482887179,0.01075565,0.01075565,0,686,0,442,109,135,686,347,257,0,82,0,0,0,686,686,347,257,0,82,0,0,0,0,316,0,55,66,66,66,75,81,87,94,119,144,176,195,276,316,316,316,261,250,250,250,241,235,228,222,197,172,140,121,39,0,316,62,29,49,36,140,93004,46296.7171314741,34240.8764940239,49071.171314741,,316,78,238,2207,648,84,99,183,465,316,66,226,24,0,0,0,0
250250007014,15000US250250007014,Block Group 4,"Block Group 4, Census Tract 7.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6210,,,,,25,25,,,,701,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675,675,31640.1,0.0213336895769401,0.02133369,0.02133369,0,675,17,392,187,79,675,535,0,0,123,0,0,17,675,645,505,0,0,123,0,0,17,30,390,14,55,75,95,122,132,141,157,166,186,221,335,379,384,389,390,376,335,315,294,268,258,249,233,224,204,169,54,11,6,1,390,96,62,62,115,55,58193,36148.4462151394,38868.8525896414,34499.4581673307,,390,50,340,1789,675,70,131,201,474,390,156,216,12,6,0,0,0
250250007015,15000US250250007015,Block Group 5,"Block Group 5, Census Tract 7.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6211,,,,,25,25,,,,701,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836,1836,58081.84,0.0316105711686695,0.03161057,0.03161057,0,1836,0,1515,285,36,1836,1379,19,0,344,0,59,35,1836,1540,1151,19,0,344,0,0,26,296,815,33,35,47,83,97,121,147,165,192,237,342,472,582,628,735,815,782,780,768,731,718,694,668,649,622,577,472,341,231,187,79,815,91,110,151,120,343,88682,54058.406374502,63711.7689243028,42814.3426294821,30336.7171314741,815,149,666,2218,1836,399,263,662,1174,815,235,362,127,86,5,0,0
250250007031,15000US250250007031,Block Group 1,"Block Group 1, Census Tract 7.03, Suffolk County, Massachusetts",ma,150,0,ACSSF,6212,,,,,25,25,,,,703,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877,877,31123.01,0.0281785089351765,0.02817851,0.02817851,0,877,13,766,91,7,877,367,81,0,361,0,20,48,877,790,331,81,0,330,0,0,48,87,496,92,103,139,160,171,209,237,281,332,362,386,411,448,478,487,496,403,393,356,336,325,286,259,214,164,134,110,85,48,18,9,496,154,167,62,28,85,43366,29780.3426294821,40761.5856573705,20767.0756972112,21152.828685259,496,4,492,1836,838,328,86,414,424,496,250,197,46,0,3,0,0
250250007032,15000US250250007032,Block Group 2,"Block Group 2, Census Tract 7.03, Suffolk County, Massachusetts",ma,150,0,ACSSF,6213,,,,,25,25,,,,703,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143,1143,28183.67,0.0405554002566807,0.0405554,0.0405554,0,1143,0,1018,80,45,1143,793,1,0,290,0,31,28,1143,965,647,1,0,290,0,0,27,178,529,110,120,131,152,166,196,217,241,270,323,393,432,453,474,503,529,418,409,398,377,363,333,312,288,259,205,135,97,76,55,26,529,149,116,125,42,97,48087,32036.5737051793,42033.2988047809,13105.0039840637,28682.4302788845,529,52,477,1931,1143,396,157,553,590,529,221,218,42,17,31,0,0
250250007041,15000US250250007041,Block Group 1,"Block Group 1, Census Tract 7.04, Suffolk County, Massachusetts",ma,150,0,ACSSF,6214,,,,,25,25,,,,704,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547,1547,36494.32,0.0423901577922369,0.04239016,0.04239016,0,1547,35,1280,232,0,1547,897,142,0,332,0,142,34,1547,1467,851,142,0,332,0,108,34,80,687,54,57,72,81,90,137,175,198,221,301,398,496,551,594,669,687,633,630,615,606,597,550,512,488,466,385,288,190,135,93,17,687,78,136,177,105,191,66772,37264.374501992,39232.3505976096,22853.7450199203,36074.2629482072,687,85,602,1909,1547,398,155,553,994,687,253,222,163,43,6,0,0
250250007042,15000US250250007042,Block Group 2,"Block Group 2, Census Tract 7.04, Suffolk County, Massachusetts",ma,150,0,ACSSF,6215,,,,,25,25,,,,704,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781,781,47640.8,0.0163935122479332,0.01639351,0.01639351,0,781,0,663,78,40,781,393,36,0,339,0,0,13,781,768,393,36,0,339,0,0,0,13,461,91,97,97,97,97,110,118,131,150,205,272,327,370,425,458,461,369,364,364,364,364,351,343,330,310,255,189,134,91,36,3,461,91,60,115,60,134,63983,42021.6414342629,51451.3944223108,29658.4701195219,,461,54,407,2099,781,207,0,207,574,461,247,168,33,0,13,0,0
250250007043,15000US250250007043,Block Group 3,"Block Group 3, Census Tract 7.04, Suffolk County, Massachusetts",ma,150,0,ACSSF,6216,,,,,25,25,,,,704,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156,1156,76573.55,0.0150965950421392,0.01509659,0.01509659,0,1156,20,1006,114,16,1156,717,26,0,395,0,0,18,1156,1112,673,26,0,395,0,0,18,44,604,95,101,101,101,101,101,119,143,166,195,255,361,425,450,521,604,508,503,503,503,503,503,485,461,437,409,349,242,178,154,82,604,95,79,87,100,243,84079,53881.4262948207,59861.6573705179,38515.9521912351,,604,37,567,2237,1156,380,38,418,738,604,242,260,72,30,0,0,0
250250007044,15000US250250007044,Block Group 4,"Block Group 4, Census Tract 7.04, Suffolk County, Massachusetts",ma,150,0,ACSSF,6217,,,,,25,25,,,,704,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204,1204,64386.06,0.0186997005391531,0.0186997,0.0186997,0,1204,183,703,310,8,1204,214,211,0,437,0,233,109,1204,814,214,84,0,437,0,0,79,390,538,36,45,46,102,149,161,161,202,251,260,396,461,482,489,513,538,502,493,492,435,389,377,377,335,286,278,140,77,56,49,25,538,118,126,176,42,77,66399,32597.187250996,59760.9800796813,21791.8645418327,25042.1513944223,538,72,466,1400,1204,196,371,567,637,538,180,215,143,0,0,0,0
250250008021,15000US250250008021,Block Group 1,"Block Group 1, Census Tract 8.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6218,,,,,25,25,,,,802,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117,1117,22459.39,0.0497342072627363,0.04973421,0.04973421,0,1117,12,779,181,145,1117,784,0,0,166,0,153,14,1117,943,763,0,0,166,0,0,14,174,537,128,194,206,206,232,247,248,274,307,326,339,360,397,435,471,537,408,342,331,331,305,290,289,262,230,211,198,176,140,101,66,537,194,107,37,23,177,43396,62925.4262948207,84120.6454183267,15332.6215139442,18303.1314741036,537,25,512,1851,1117,434,59,493,624,537,192,186,144,15,0,0,0
250250008022,15000US250250008022,Block Group 2,"Block Group 2, Census Tract 8.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6219,,,,,25,25,,,,802,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369,1369,14676.49,0.0932784244560207,0.09327842,0.09327842,0,1369,22,1097,186,64,1369,741,19,0,401,0,208,0,1369,1170,718,19,0,401,0,32,0,199,664,79,126,147,183,212,240,253,269,301,352,382,431,483,525,564,664,584,538,517,481,451,423,411,395,363,311,281,232,180,138,99,664,184,121,71,55,233,53951,45389.561752988,62162.3984063745,27165.9123505976,27589.8167330677,664,125,539,1986,1369,500,122,622,747,664,200,307,110,39,8,0,0
250250008023,15000US250250008023,Block Group 3,"Block Group 3, Census Tract 8.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6220,,,,,25,25,,,,802,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,869,14498.66,0.0599365711346925,0.05993657,0.05993657,0,869,217,171,473,8,869,431,40,0,87,0,311,0,869,667,431,40,0,87,0,109,0,202,295,0,0,28,36,36,36,36,36,36,49,85,97,181,234,255,295,295,295,267,259,259,259,259,259,259,246,210,198,113,61,40,295,34,2,51,10,198,114650,40370.5338645418,49753.6573705179,,16594.796812749,295,226,69,2485,869,109,83,192,677,295,60,95,42,66,32,0,0
250250008024,15000US250250008024,Block Group 4,"Block Group 4, Census Tract 8.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6221,,,,,25,25,,,,802,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636,1636,13251.92,0.123453853840249,0.1234539,0.1234539,0,1636,110,924,510,92,1636,975,254,41,228,0,84,54,1636,1367,779,201,41,228,0,84,34,269,513,0,7,9,18,22,41,62,77,86,99,117,204,251,356,443,513,513,505,504,495,491,472,451,435,427,414,396,308,262,156,69,513,21,58,38,89,309,131698,46821.2988047809,45523.0916334661,42297.1792828685,43504.2470119522,513,113,400,2538,1636,52,212,264,1372,513,55,199,105,107,30,0,17
250250008025,15000US250250008025,Block Group 5,"Block Group 5, Census Tract 8.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6222,,,,,25,25,,,,802,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710,1710,33527.99,0.051002166805406,0.05100217,0.05100217,0,1710,43,1430,175,62,1710,966,72,0,471,0,131,70,1710,1466,897,62,0,471,0,0,36,244,687,120,147,181,250,329,376,397,414,423,449,475,545,584,625,657,687,565,540,506,436,357,311,290,273,264,238,211,141,103,61,30,687,258,147,66,74,142,28707,26306.4462151394,31454.764940239,18853.1474103586,25831.6733067729,687,0,687,1961,1401,583,299,882,519,687,285,261,99,25,17,0,0
250250008031,15000US250250008031,Block Group 1,"Block Group 1, Census Tract 8.03, Suffolk County, Massachusetts",ma,150,0,ACSSF,6223,,,,,25,25,,,,803,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639,2639,6972.426,0.378490942815179,0.378491,0.378491,0,2639,58,2411,155,15,2639,1658,151,7,671,0,29,123,2639,2382,1448,131,7,663,0,10,123,257,515,67,107,136,160,180,202,215,217,229,272,320,376,427,454,472,515,448,408,378,355,335,313,300,298,285,243,195,138,87,61,43,515,157,80,83,57,139,58097,34074.4940239044,42211.3386454183,25245.625498008,20305.0199203187,515,3,512,2522,909,293,125,418,491,515,246,207,48,6,8,0,0
250250008032,15000US250250008032,Block Group 2,"Block Group 2, Census Tract 8.03, Suffolk County, Massachusetts",ma,150,0,ACSSF,6224,,,,,25,25,,,,803,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3213,3213,46775.96,0.0686891213395583,0.06868912,0.06868912,0,3213,27,3157,29,0,3213,1955,310,0,672,0,65,211,3213,2764,1694,276,0,672,0,19,103,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19699.8964143426,33031.6892430279,5243.69721115538,3719.7609561753,0,0,0,,49,39,10,49,0,0,0,0,0,0,0,0,0
250250101031,15000US250250101031,Block Group 1,"Block Group 1, Census Tract 101.03, Suffolk County, Massachusetts",ma,150,0,ACSSF,6225,,,,,25,25,,,,10103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926,926,23696.33,0.039077787232991,0.03907779,0.03907779,0,926,0,836,77,13,926,642,19,2,244,0,6,13,926,755,477,19,2,244,0,0,13,171,319,65,86,99,113,126,162,185,194,201,201,209,226,264,278,287,319,253,233,220,205,193,157,134,125,118,118,110,93,54,41,32,319,111,80,19,16,93,34236,25985.3386454183,35612.2071713147,16502.5976095618,6673.31474103586,319,53,266,1931,405,100,29,129,276,319,242,77,0,0,0,0,0
